Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,2938,0.00350935,-0.01020327,0.00000000,0.01078991,-0.22787660,0.12747905,-0.00225413,0.26112014,0.13550030,0.25434047,0.07716963,-0.00670171,-0.03587009,-0.00903216,0.30069539,-0.31981233,0.18861224,0.04590709,0.37411490,0.05503010,0.28853531,0.00000429,33.13174057,7454.10937500,43.41178513,0.63219929
internalMesh,2939,0.00406502,-0.01021012,0.00000000,0.01098958,-0.27098897,0.16648315,0.00505129,0.31808361,0.16416922,0.24323173,0.07468297,0.00407854,-0.04293987,-0.00414463,0.30588952,-0.36886826,0.20531419,0.00893764,0.42225298,0.05672342,0.29776536,0.00000412,33.10270309,7448.65478516,43.37276077,0.63976043
internalMesh,2940,0.00462501,-0.01021703,0.00000000,0.01121509,-0.30812582,0.20815763,0.00733980,0.37192068,0.19901641,0.23146795,0.07674899,0.00864409,-0.03543927,-0.00469483,0.31690386,-0.42805722,0.21825078,-0.01853938,0.48084313,0.06078332,0.31439997,0.00000357,33.07659912,7441.93603516,43.32234192,0.64497882
internalMesh,2941,0.00518936,-0.01022399,0.00000000,0.01146557,-0.34375384,0.24193160,0.00209767,0.42035937,0.23882768,0.22681867,0.08018246,0.01040264,-0.02254627,-0.00973833,0.34003821,-0.48439124,0.23286659,-0.04768837,0.53957009,0.07005339,0.34296779,0.00000337,33.04853439,7433.84716797,43.26099396,0.64581650
internalMesh,2942,0.00575809,-0.01023100,0.00000000,0.01174006,-0.38030979,0.27075163,-0.00648853,0.46688765,0.27546933,0.22828941,0.08239701,0.00674933,-0.00776471,-0.01141303,0.36745718,-0.52522480,0.26501065,-0.06004816,0.59135228,0.07511166,0.36818954,0.00000406,33.01343536,7424.55371094,43.19351578,0.64517957
internalMesh,2943,0.00633124,-0.01023806,0.00000000,0.01203755,-0.42142099,0.30183268,-0.01274388,0.51851809,0.30540046,0.23047230,0.08372398,-0.00144120,0.00487178,-0.01076551,0.39183968,-0.55143994,0.30265510,-0.08260874,0.63443702,0.07737749,0.38717585,0.00000487,32.97151184,7414.09375000,43.12663651,0.64436078
internalMesh,2944,0.00690885,-0.01024519,0.00000000,0.01235703,-0.46248055,0.33415189,-0.01624638,0.57079744,0.33198696,0.24059729,0.08743913,-0.01127060,0.01259608,-0.01400536,0.41979739,-0.60470843,0.35411361,-0.09462409,0.70712268,0.08140124,0.41141294,0.00000547,32.92625809,7402.38916016,43.06330872,0.64722830
internalMesh,2945,0.00749096,-0.01025236,0.00000000,0.01269746,-0.49975407,0.36933330,-0.01527238,0.62160635,0.35490233,0.25776359,0.08731687,-0.02176051,0.01336361,-0.01875469,0.44835901,-0.67656511,0.38327250,-0.07966968,0.78165555,0.08364915,0.43364057,0.00000484,32.87957764,7389.41406250,43.02070999,0.64855707
internalMesh,2946,0.00807758,-0.01025960,0.00000000,0.01305782,-0.53060013,0.40897617,-0.00780940,0.66996938,0.37801167,0.28504500,0.08292081,-0.02554553,0.00949293,-0.02017569,0.48183927,-0.74901843,0.41782349,-0.05238611,0.85927260,0.08179120,0.45477997,0.00000381,32.83452225,7375.32128906,42.98143768,0.65319949
internalMesh,2947,0.00866877,-0.01026689,0.00000000,0.01343713,-0.55696046,0.44756746,0.00167736,0.71450990,0.39461225,0.30982047,0.07916532,-0.02152216,0.00505065,-0.01850384,0.50872958,-0.81918079,0.44721511,0.01945325,0.93350786,0.07992587,0.47172488,0.00000420,32.79103088,7360.21240234,42.93421936,0.66343266
internalMesh,2948,0.00926456,-0.01027423,0.00000000,0.01383445,-0.58079189,0.48065355,0.00902997,0.75394201,0.40803197,0.32691357,0.08206167,-0.01516489,0.00343071,-0.01690003,0.52973962,-0.89128625,0.43811494,0.08075898,0.99642253,0.08580635,0.49430994,0.00000573,32.75176620,7344.16210938,42.88350677,0.67296141
internalMesh,2949,0.00986497,-0.01028164,0.00000000,0.01424885,-0.60237592,0.50905526,0.01691547,0.78884733,0.41893676,0.34522572,0.09005204,-0.00860463,0.00361432,-0.01291507,0.55050164,-0.92981023,0.42620403,0.08875277,1.02668107,0.08809746,0.51520472,0.00000603,32.71580124,7327.26025391,42.84106827,0.68088728
internalMesh,2950,0.01047006,-0.01028910,0.00000000,0.01467950,-0.62023723,0.53251982,0.02974606,0.81801981,0.43060678,0.36424923,0.09550206,-0.00662369,0.00510156,-0.00821726,0.57215190,-0.93094099,0.42439255,0.07858040,1.02612627,0.08373090,0.52890995,0.00000566,32.67990494,7309.50537109,42.80223846,0.68335503
internalMesh,2951,0.01107985,-0.01029662,0.00000000,0.01512558,-0.63335216,0.55005002,0.04620663,0.84013397,0.44353193,0.37896892,0.09724679,-0.00907526,0.00674370,-0.00006935,0.59154272,-0.91359061,0.41996780,0.08323311,1.00893438,0.08127461,0.54114846,0.00000578,32.64580536,7290.86621094,42.77471542,0.68567556
internalMesh,2952,0.01169438,-0.01030419,0.00000000,0.01558637,-0.63861305,0.56073433,0.06269255,0.85216194,0.45659807,0.39277336,0.09804728,-0.01150481,0.01018908,0.00866467,0.61047298,-0.87992072,0.41010585,0.11423664,0.97749543,0.08008774,0.55379708,0.00000581,32.61457062,7271.46093750,42.76337051,0.68834245
internalMesh,2953,0.01231369,-0.01031183,0.00000000,0.01606115,-0.63454020,0.56788427,0.07532179,0.85487258,0.46942365,0.40566683,0.09708830,-0.01249530,0.01122001,0.01687334,0.62842423,-0.85328466,0.39119190,0.14677662,0.95008904,0.08049417,0.56658356,0.00000622,32.58510590,7251.26318359,42.76412582,0.69259769
internalMesh,2954,0.01293781,-0.01031952,0.00000000,0.01654930,-0.62449181,0.57626283,0.07894800,0.85340589,0.48200002,0.41923344,0.09389295,-0.01260573,0.00933259,0.02372565,0.64630139,-0.84198165,0.37234882,0.17013736,0.93622833,0.08158675,0.57914997,0.00000688,32.55577087,7230.32373047,42.76940155,0.69609284
internalMesh,2955,0.01356678,-0.01032728,0.00000000,0.01705023,-0.61595935,0.59339827,0.07218707,0.85833466,0.49473962,0.43680033,0.08694533,-0.01128994,0.01093349,0.02740105,0.66642267,-0.83651829,0.37419382,0.17726813,0.93338513,0.08087657,0.59011918,0.00000720,32.52304459,7208.73486328,42.78262711,0.69773167
internalMesh,2956,0.01420065,-0.01033510,0.00000000,0.01756339,-0.61797363,0.62696010,0.05840505,0.88225931,0.50615829,0.46095148,0.08512697,-0.00293835,0.01645086,0.02836700,0.69065404,-0.84114301,0.39891103,0.16060439,0.94469327,0.07810768,0.60422603,0.00000646,32.48262787,7186.57470703,42.81399918,0.69995660
internalMesh,2957,0.01483944,-0.01034297,0.00000000,0.01808829,-0.62691277,0.66248447,0.04369492,0.91313446,0.52382988,0.50629789,0.09363565,0.00183967,0.02201609,0.03046091,0.73547190,-0.85436845,0.42336839,0.12955542,0.96227378,0.07814536,0.64002704,0.00000566,32.43394470,7163.90869141,42.85129547,0.70374572
internalMesh,2958,0.01548320,-0.01035091,0.00000000,0.01862447,-0.63449264,0.69903815,0.02891974,0.94449544,0.55038679,0.56066728,0.10683295,0.00710497,0.03118446,0.02988874,0.79410511,-0.86856520,0.45272735,0.09523714,0.98409230,0.08071359,0.68965721,0.00000560,32.37792206,7140.80517578,42.87857437,0.70895302
internalMesh,2959,0.01613197,-0.01035891,0.00000000,0.01917152,-0.64103818,0.73681259,0.01961919,0.97683555,0.57673854,0.61951321,0.11691052,0.01460768,0.03913958,0.02974383,0.85599184,-0.89657134,0.49517643,0.05972698,1.02596641,0.08343507,0.74001626,0.00000629,32.31184387,7117.28808594,42.89080811,0.71416885
internalMesh,2960,0.01678578,-0.01036697,0.00000000,0.01972907,-0.64462882,0.77646959,0.02251345,1.00943458,0.60513526,0.67969000,0.11922392,0.02451316,0.04404194,0.03415706,0.91983086,-0.94243246,0.57147884,0.02447308,1.10243642,0.08748948,0.78951412,0.00000683,32.23244095,7093.43994141,42.90008163,0.71783745
internalMesh,2961,0.01744467,-0.01037509,0.00000000,0.02029677,-0.64576334,0.81376475,0.04026422,1.03963673,0.64053792,0.75261903,0.12530637,0.03139233,0.05127643,0.04313747,0.99895018,-0.98431903,0.65802401,0.03146357,1.18442798,0.09369703,0.85292860,0.00000738,32.13547516,7069.39990234,42.90958786,0.72654665
internalMesh,2962,0.01810868,-0.01038328,0.00000000,0.02087431,-0.64542842,0.83929247,0.05786331,1.06034803,0.69056422,0.84587228,0.13725568,0.02872832,0.05906721,0.04809731,1.10356045,-1.00708055,0.69101006,0.04110676,1.22204578,0.09881552,0.93566157,0.00000765,32.01444626,7045.32910156,42.89338303,0.73549664
internalMesh,2963,0.01877786,-0.01039153,0.00000000,0.02146141,-0.64634252,0.84169996,0.06507658,1.06322742,0.74603748,0.91268408,0.14424811,0.02540979,0.06059994,0.04555468,1.19027936,-1.01335478,0.68965328,0.02517549,1.22602749,0.10246535,1.00395007,0.00000773,31.86088753,7021.49707031,42.83562469,0.74245858
internalMesh,2964,0.01945224,-0.01039985,0.00000000,0.02205780,-0.61662978,0.80380899,0.03491403,1.01368642,0.82011765,0.92946869,0.16143510,0.04137927,0.05024524,0.01875428,1.25186050,-0.99362671,0.70752800,0.00639733,1.21980774,0.11131997,1.06683067,0.00000826,31.70506477,6997.27197266,42.76515961,0.75714213
internalMesh,2965,0.02013186,-0.01040823,0.00000000,0.02266326,-0.58682829,0.76737714,-0.00720964,0.96606785,0.85856456,0.94307417,0.17995153,0.08385522,0.02585133,-0.01751025,1.29108918,-0.96003598,0.71863848,-0.01438088,1.19929862,0.11846816,1.10926335,0.00000821,31.55860710,6972.53662109,42.70019913,0.76883906
internalMesh,2966,0.02081677,-0.01041667,0.00000000,0.02327756,-0.54451221,0.72773534,-0.01538740,0.90902644,0.89689714,0.96417904,0.16452561,0.12821423,-0.00037277,-0.03564258,1.33373308,-0.93307710,0.72183347,-0.03280161,1.18014932,0.12794086,1.14074171,0.00000838,31.43329430,6946.96289062,42.62755203,0.77640861
internalMesh,2967,0.02150700,-0.01042518,0.00000000,0.02390054,-0.51502579,0.68122214,-0.01120205,0.85407299,0.91966569,0.98078787,0.17863268,0.15672867,-0.03766514,-0.05474313,1.36697435,-0.90443712,0.73657447,-0.06114178,1.16802692,0.14227079,1.18181388,0.00000800,31.32597733,6920.61572266,42.53857422,0.77964419
internalMesh,2968,0.02220260,-0.01043360,0.00000000,0.02453193,-0.50215727,0.64536762,-0.00598910,0.81773907,0.95987380,1.01922977,0.17801355,0.18165718,-0.06476751,-0.07977870,1.42668664,-0.89149892,0.74296957,-0.09135263,1.16409600,0.15865032,1.23720892,0.00000700,31.21351242,6894.11376953,42.44455338,0.77957129
internalMesh,2969,0.02290361,-0.01062712,0.00000000,0.02524898,-0.48819506,0.63491076,0.00733538,0.80093688,1.03526616,1.07899511,0.16525643,0.20248313,-0.04444028,-0.09480216,1.52160370,-0.89945984,0.74262673,-0.09005371,1.16988552,0.16813350,1.30789235,0.00000728,31.07504654,6868.04833984,42.34873962,0.77737385
internalMesh,2970,0.02361006,-0.01045111,0.00000000,0.02581978,-0.46511385,0.61912405,0.03654856,0.77522981,1.13127375,1.11181390,0.17315732,0.22069201,-0.00953025,-0.08935879,1.61328077,-0.89375347,0.74585670,-0.03768966,1.16469657,0.17515127,1.38327382,0.00000663,30.91879654,6842.31152344,42.25220108,0.77550292
internalMesh,2971,0.02432201,-0.01045989,0.00000000,0.02647583,-0.43915451,0.61236537,0.06009083,0.75594902,1.20723295,1.13204682,0.20341533,0.21799397,0.01404001,-0.08466133,1.68380678,-0.86564243,0.76049298,0.02815771,1.15259671,0.18719149,1.45853909,0.00000696,30.75004959,6816.80761719,42.14587784,0.77395743
internalMesh,2972,0.02503950,-0.01046874,0.00000000,0.02713984,-0.41388559,0.61481267,0.06912210,0.74436134,1.26441252,1.11817026,0.21435723,0.20313451,0.01729723,-0.08399849,1.71569562,-0.83446085,0.78559595,0.05158826,1.14723456,0.19072887,1.48919889,0.00000862,30.56830597,6791.39746094,41.99555969,0.77156341
internalMesh,2973,0.02576256,-0.01047765,0.00000000,0.02781170,-0.38637179,0.60222358,0.06538405,0.71849251,1.29305673,1.09820426,0.20812954,0.19021900,-0.00602965,-0.07124695,1.72123849,-0.80447620,0.80496281,-0.00570198,1.13805962,0.17719017,1.47688564,0.00000981,30.38022804,6765.55126953,41.80872345,0.77087754
internalMesh,2974,0.02649125,-0.01048664,0.00000000,0.02849133,-0.35082510,0.56587768,0.04623457,0.66740799,1.30796278,1.06561458,0.20078748,0.17800237,-0.04235799,-0.05068278,1.70958018,-0.77762783,0.82469922,-0.07395183,1.13591492,0.16384296,1.45102539,0.00001001,30.20696259,6738.61181641,41.61608887,0.77085441
internalMesh,2975,0.02722559,-0.01049569,0.00000000,0.02917863,-0.32641786,0.52330643,0.02014805,0.61709332,1.32949507,1.04077923,0.20416646,0.13799413,-0.06913348,-0.03880500,1.70815396,-0.80094218,0.85774428,-0.06518192,1.17536473,0.16895573,1.45617625,0.00001134,30.05497360,6710.44335938,41.41633987,0.77430445
internalMesh,2976,0.02796565,-0.01050482,0.00000000,0.02987355,-0.31873226,0.47068259,-0.00592299,0.56847817,1.37334406,1.03185296,0.19878028,0.06814691,-0.07705501,-0.02438595,1.73247921,-0.82592404,0.84477115,-0.04512669,1.18229663,0.18232216,1.48431064,0.00001221,29.92095184,6681.18457031,41.21586227,0.78398287
internalMesh,2977,0.02871147,-0.01051401,0.00000000,0.03057602,-0.32175541,0.40512520,-0.03043880,0.51824653,1.43121636,1.05138373,0.20278415,-0.01444490,-0.08746684,-0.01860257,1.78972471,-0.86048704,0.76675349,-0.03036720,1.15294015,0.19445497,1.53714701,0.00001312,29.81036377,6651.00244141,41.05580521,0.78994048
internalMesh,2978,0.02946308,-0.01052328,0.00000000,0.03128598,-0.31682619,0.32441604,-0.03366148,0.45470616,1.47814059,1.06009126,0.22047241,-0.10087099,-0.07681362,-0.03440491,1.83699763,-0.92176908,0.67403024,-0.00038416,1.14191735,0.20685062,1.58620266,0.00001292,29.72983170,6619.77880859,40.93991470,0.79342580
internalMesh,2979,0.03022053,-0.01053262,0.00000000,0.03200338,-0.28953725,0.22541302,-0.01281293,0.36716077,1.51125121,1.03455222,0.23131126,-0.16716419,-0.06115365,-0.04435901,1.85508347,-0.96648902,0.55349505,0.02934863,1.11414504,0.22335991,1.61191736,0.00001328,29.68911934,6587.08349609,40.84696579,0.79614931
internalMesh,2980,0.03098388,-0.01054203,0.00000000,0.03272820,-0.25776133,0.12620230,0.00736877,0.28709272,1.57068431,1.07106066,0.23595092,-0.25817546,-0.08940586,-0.02867308,1.93529403,-1.01944578,0.47345456,0.00766721,1.12404966,0.22577594,1.66462390,0.00001380,29.68581200,6552.81103516,40.77656174,0.79667652
internalMesh,2981,0.03175315,-0.01055152,0.00000000,0.03346039,-0.21341889,0.03046826,0.04397493,0.22002211,1.65064776,1.15679240,0.21904713,-0.36906001,-0.11320393,-0.00624944,2.06393981,-1.05738878,0.42479530,-0.00746548,1.13955164,0.22038561,1.73362927,0.00001382,29.71511841,6516.97656250,40.73080063,0.79724389
internalMesh,2982,0.03252841,-0.01056108,0.00000000,0.03419991,-0.16620611,-0.06362507,0.06555735,0.18965860,1.73294842,1.24929118,0.22131629,-0.48719734,-0.09460167,0.00435974,2.20434785,-1.06508577,0.34982836,0.03155812,1.12150943,0.21388270,1.81566075,0.00001404,29.76630211,6479.85839844,40.71126938,0.79922408
internalMesh,2983,0.03330970,-0.01057071,0.00000000,0.03494676,-0.14009155,-0.15836249,0.04978661,0.21721655,1.78180122,1.35283208,0.22617415,-0.59829980,-0.07987703,-0.00549799,2.32819629,-1.07001340,0.25553969,0.07161083,1.10243249,0.21032830,1.89073201,0.00001357,29.83584976,6441.71386719,40.73340225,0.80180812
internalMesh,2984,0.03409706,-0.01058042,0.00000000,0.03570091,-0.11706417,-0.25598538,0.02062158,0.28223711,1.82477307,1.46895528,0.23278199,-0.69633937,-0.04923550,-0.02396263,2.45554495,-1.09047556,0.17418978,0.11712110,1.11049378,0.21399555,1.97725072,0.00001206,29.93139839,6402.62011719,40.77775192,0.80318201
internalMesh,2985,0.03489054,-0.01059020,0.00000000,0.03646234,-0.10874043,-0.32929084,0.00271656,0.34679145,1.85232854,1.56953883,0.23973618,-0.75239772,-0.02505988,-0.01770583,2.55325103,-1.12327528,0.17854129,0.11212849,1.14288986,0.22405344,2.05485531,0.00001136,30.07245636,6362.48974609,40.80247879,0.80271244
internalMesh,2986,0.03569020,-0.01060006,0.00000000,0.03723105,-0.10943191,-0.36387831,-0.00497008,0.38000983,1.86272490,1.64740098,0.25297090,-0.77105343,-0.01305510,0.00407930,2.61579418,-1.12550867,0.24887100,0.06199984,1.15436149,0.23437719,2.11592571,0.00001072,30.22950363,6322.22460938,40.77985001,0.80004096
internalMesh,2987,0.03649606,-0.01061000,0.00000000,0.03800704,-0.10794105,-0.38589856,-0.02368209,0.40140978,1.87931812,1.72393060,0.26226282,-0.77671218,0.00393563,0.01502389,2.67882037,-1.09620214,0.26001570,0.02083491,1.12681031,0.23652220,2.16927793,0.00001073,30.38904762,6281.97900391,40.74487305,0.79705876
internalMesh,2988,0.03730820,-0.01062001,0.00000000,0.03879029,-0.09097685,-0.40136659,-0.04206947,0.41369283,1.88024664,1.79982364,0.27039662,-0.77948213,0.03692026,0.01645794,2.73075700,-1.07320976,0.21032086,-0.04923878,1.09473217,0.23962526,2.21485868,0.00000983,30.56875610,6241.38720703,40.74766159,0.79830897
internalMesh,2989,0.03812665,-0.01063011,0.00000000,0.03958081,-0.08608957,-0.40007991,-0.05575594,0.41301826,1.87110102,1.85994518,0.27786544,-0.79754043,0.06875580,0.01342629,2.77102923,-1.02999985,0.18161726,-0.14702553,1.05617285,0.24913056,2.25358641,0.00000878,30.73892212,6201.20263672,40.75917435,0.80537611
internalMesh,2990,0.03895146,-0.01064028,0.00000000,0.04037860,-0.08373387,-0.39549294,-0.05960258,0.40863001,1.85686982,1.90225554,0.26336539,-0.83127016,0.07410184,0.01740285,2.79869747,-0.94829172,0.20734072,-0.17023717,0.98550904,0.25772956,2.26897481,0.00000928,30.88075638,6161.52343750,40.73192978,0.81066674
internalMesh,2991,0.03978268,-0.01065052,0.00000000,0.04118368,-0.07580328,-0.38516575,-0.04066793,0.39465514,1.84454656,1.92705560,0.24904220,-0.85451752,0.05829115,0.03097238,2.81291223,-0.90298295,0.26108861,-0.08125965,0.94347686,0.25646207,2.26678432,0.00001060,30.99189186,6122.22412109,40.65863800,0.81230569
internalMesh,2992,0.04062037,-0.01066085,0.00000000,0.04199605,-0.05933584,-0.37782943,-0.01997959,0.38298172,1.82070553,1.91288054,0.24317722,-0.86377209,0.03948255,0.03571625,2.78965092,-0.89322406,0.28429964,0.02481582,0.93770534,0.24545622,2.23383798,0.00001251,31.07976151,6083.22998047,40.60068893,0.81131810
internalMesh,2993,0.04146457,-0.01067126,0.00000000,0.04281573,-0.03639566,-0.37037566,-0.00884967,0.37226480,1.79461670,1.87377226,0.24305277,-0.86988813,0.01729928,0.02079890,2.74739575,-0.89412391,0.29493591,0.01278232,0.94159871,0.23841089,2.19413183,0.00001252,31.14893341,6044.62255859,40.55828476,0.81604159
internalMesh,2994,0.04231533,-0.01068175,0.00000000,0.04364272,-0.00599869,-0.35268429,-0.00287439,0.35274702,1.77813971,1.81834579,0.24577707,-0.87732667,-0.01008191,0.00208105,2.70155072,-0.85838205,0.30903593,-0.04806743,0.91358274,0.23059097,2.15172228,0.00001208,31.20001221,6006.26220703,40.48797607,0.82352954
internalMesh,2995,0.04317271,-0.01069232,0.00000000,0.04447706,0.02375072,-0.31943610,0.00412971,0.32034448,1.77177775,1.72092593,0.25068039,-0.87927192,-0.04204940,-0.00312210,2.63410711,-0.84222138,0.31035283,-0.03966456,0.89845926,0.22004075,2.09173284,0.00001129,31.22833824,5967.90576172,40.40771103,0.83231580
internalMesh,2996,0.04403675,-0.01070298,0.00000000,0.04531875,0.04948047,-0.27553764,0.00550836,0.27999938,1.77966762,1.58645391,0.26480061,-0.87414742,-0.05154869,-0.00129851,2.55361795,-0.85975003,0.33785829,-0.00511245,0.92376643,0.21674436,2.03220551,0.00001208,31.23573494,5929.26513672,40.31260681,0.83541960
internalMesh,2997,0.04490751,-0.01071371,0.00000000,0.04616783,0.07239944,-0.22506250,0.00358823,0.23644806,1.79184544,1.44446015,0.26059958,-0.85963911,-0.04228536,0.00061092,2.47100282,-0.84843338,0.39048922,-0.00582731,0.93399948,0.21557808,1.96403079,0.00001347,31.23423386,5890.40185547,40.18863297,0.83251852
internalMesh,2998,0.04578505,-0.01072453,0.00000000,0.04702431,0.10095164,-0.18297145,-0.00569505,0.20905076,1.79577041,1.35003805,0.23896822,-0.84355968,-0.01435060,-0.01812305,2.41176844,-0.83612144,0.42880332,-0.03729234,0.94040525,0.21273166,1.90511994,0.00001345,31.24059677,5851.59423828,40.02405930,0.82227939
internalMesh,2999,0.04666940,-0.01073544,0.00000000,0.04788823,0.13053821,-0.15141205,-0.01656659,0.20059982,1.81121111,1.29435611,0.22039713,-0.80987388,0.00751932,-0.06016384,2.37991381,-0.82396758,0.42645019,-0.03854049,0.92858368,0.20655450,1.86953681,0.00001144,31.25256729,5812.71093750,39.89623260,0.81858170
internalMesh,3000,0.04756063,-0.01074643,0.00000000,0.04875961,0.15633257,-0.12610185,-0.00790097,0.20100740,1.83725464,1.26753545,0.20422263,-0.78995407,0.00971756,-0.11198911,2.37918496,-0.81549412,0.37149295,0.02807047,0.89656323,0.21552320,1.87002962,0.00000965,31.25968170,5773.60644531,39.81947708,0.81442147
internalMesh,3001,0.04845879,-0.01075750,0.00000000,0.04963847,0.17005229,-0.10676441,0.02347889,0.20215756,1.85916471,1.28270400,0.19190039,-0.79960841,-0.00182341,-0.14760737,2.40828013,-0.84684861,0.33570942,0.11652746,0.91838557,0.23812135,1.90500592,0.00001215,31.26197433,5734.62841797,39.75901413,0.81349295
