Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_r_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,1764,0.071158,-0.018485,0.000000,0.073520,-2.020597,-0.124777,-0.002363,2.024447,13.620462,2.853590,0.000330,-1.318234,-0.006004,0.006684,13.978477,-3.371232,0.611231,-0.004158,3.426197,0.392376,8.237191,8.629567,0.000005,-5.477377,2348780.500000,-19.706427,0.896831
internalMesh,1765,0.072240,-0.018491,0.000000,0.074569,-1.965544,-0.185414,-0.002397,1.974272,13.820535,2.666431,0.000338,-1.264549,-0.006785,0.007594,14.132099,-3.415017,0.504905,-0.004746,3.452144,0.388878,8.243651,8.632530,0.000004,-5.215048,2327723.000000,-20.006216,0.896253
internalMesh,1766,0.073330,-0.018498,0.000000,0.075627,-1.906221,-0.246492,-0.002311,1.922094,13.994032,2.516209,0.000346,-1.199791,-0.007098,0.008149,14.268982,-3.445828,0.377932,-0.005007,3.466495,0.396833,8.255294,8.652126,0.000004,-4.907081,2306575.250000,-20.276939,0.895273
internalMesh,1767,0.074428,-0.018504,0.000000,0.076694,-1.840041,-0.305582,-0.002108,1.865244,14.130886,2.409259,0.000355,-1.103036,-0.006939,0.008336,14.377179,-3.447890,0.242538,-0.004863,3.456413,0.400339,8.270249,8.670588,0.000003,-4.549388,2285340.500000,-20.478111,0.894683
internalMesh,1768,0.075535,-0.018511,0.000000,0.077770,-1.765635,-0.360342,-0.001831,1.802031,14.225074,2.334190,0.000365,-0.966859,-0.006454,0.008218,14.447702,-3.436347,0.137859,-0.004491,3.439115,0.410252,8.279815,8.690066,0.000004,-4.140399,2264017.000000,-20.573713,0.894405
internalMesh,1769,0.076651,-0.018517,0.000000,0.078856,-1.684887,-0.411544,-0.001513,1.734421,14.269159,2.284719,0.000375,-0.810203,-0.005960,0.007880,14.473610,-3.430762,0.074465,-0.003981,3.431572,0.441172,8.277127,8.718299,0.000005,-3.682803,2242612.500000,-20.553101,0.893057
internalMesh,1770,0.077775,-0.018524,0.000000,0.079951,-1.592934,-0.463483,-0.001170,1.658993,14.288116,2.243424,0.000387,-0.651434,-0.005745,0.007447,14.477834,-3.421349,0.041160,-0.003554,3.421598,0.429083,8.265964,8.695047,0.000005,-3.183732,2221125.250000,-20.399927,0.891900
internalMesh,1771,0.078908,-0.018531,0.000000,0.081055,-1.494349,-0.510973,-0.000792,1.579295,14.260433,2.198227,0.000399,-0.490023,-0.005784,0.006827,14.437187,-3.411929,0.031475,-0.003243,3.412076,0.404653,8.229528,8.634181,0.000006,-2.648999,2199562.750000,-20.139141,0.891481
internalMesh,1772,0.080050,-0.018537,0.000000,0.082169,-1.394311,-0.546549,-0.000408,1.497604,14.185889,2.149952,0.000412,-0.340634,-0.005864,0.005923,14.351929,-3.384640,0.022910,-0.002910,3.384719,0.376307,8.168127,8.544434,0.000006,-2.084603,2177917.250000,-19.797312,0.891651
internalMesh,1773,0.081201,-0.018544,0.000000,0.083292,-1.293461,-0.568559,-0.000079,1.412905,14.082422,2.096183,0.000421,-0.220489,-0.005698,0.004705,14.239286,-3.331125,0.000906,-0.002487,3.331126,0.357814,8.089513,8.447326,0.000007,-1.496991,2156203.000000,-19.408108,0.891762
internalMesh,1774,0.082361,-0.018551,0.000000,0.084424,-1.191326,-0.577224,0.000123,1.323799,13.963361,2.046411,0.000420,-0.136270,-0.005048,0.003155,14.113180,-3.265903,-0.031889,-0.002091,3.266059,0.347804,8.005095,8.352899,0.000007,-0.892779,2134416.250000,-18.998955,0.891526
internalMesh,1775,0.083530,-0.018558,0.000000,0.085566,-1.085139,-0.576848,0.000115,1.228935,13.825730,1.998784,0.000406,-0.074490,-0.004241,0.001457,13.969665,-3.192736,-0.085122,-0.001857,3.193871,0.342687,7.912461,8.255149,0.000008,-0.276539,2112563.250000,-18.584831,0.890431
internalMesh,1776,0.084707,-0.018565,0.000000,0.086718,-0.969035,-0.574505,-0.000123,1.126536,13.660069,1.922490,0.000387,-0.001294,-0.004104,0.000298,13.794690,-3.123246,-0.138136,-0.001853,3.126300,0.351765,7.791474,8.143239,0.000009,0.351789,2090643.875000,-18.186211,0.889557
internalMesh,1777,0.085894,-0.018572,0.000000,0.087879,-0.845821,-0.571617,-0.000499,1.020862,13.462748,1.828608,0.000376,0.082592,-0.004698,-0.000219,13.586619,-3.077405,-0.155865,-0.002104,3.081351,0.372782,7.645867,8.018648,0.000010,1.000206,2068664.625000,-17.803120,0.889260
internalMesh,1778,0.087091,-0.018579,0.000000,0.089050,-0.719965,-0.566599,-0.000876,0.916179,13.249971,1.744537,0.000376,0.152552,-0.005669,-0.000182,13.365195,-3.043246,-0.144210,-0.002580,3.046662,0.367769,7.497442,7.865212,0.000009,1.671829,2046623.875000,-17.436846,0.888375
internalMesh,1779,0.088296,-0.018586,0.000000,0.090231,-0.593155,-0.561767,-0.001123,0.816955,13.028559,1.671857,0.000381,0.198410,-0.006646,0.000386,13.136889,-2.986884,-0.147762,-0.003172,2.990538,0.367257,7.350399,7.717655,0.000008,2.363580,2024521.875000,-17.092047,0.884418
internalMesh,1780,0.089511,-0.018594,0.000000,0.091422,-0.469374,-0.559219,-0.001198,0.730095,12.803117,1.610522,0.000381,0.208617,-0.007326,0.001270,12.905703,-2.895214,-0.179714,-0.003825,2.900789,0.371870,7.207009,7.578879,0.000007,3.067098,2002363.625000,-16.705084,0.877131
internalMesh,1781,0.090735,-0.018601,0.000000,0.092622,-0.349307,-0.553728,-0.001143,0.654699,12.584455,1.565521,0.000376,0.196011,-0.007677,0.002174,12.682975,-2.803430,-0.200343,-0.004492,2.810583,0.375408,7.075175,7.450583,0.000007,3.772134,1980151.125000,-16.234407,0.870849
internalMesh,1782,0.091969,-0.018608,0.000000,0.093833,-0.230959,-0.542880,-0.000997,0.589968,12.383113,1.531746,0.000367,0.177604,-0.007548,0.002825,12.478756,-2.713267,-0.205241,-0.004943,2.721023,0.373363,6.957612,7.330975,0.000007,4.475756,1957885.625000,-15.673234,0.866480
internalMesh,1783,0.093212,-0.018616,0.000000,0.095053,-0.111471,-0.533713,-0.000752,0.545231,12.208181,1.474053,0.000354,0.153903,-0.006723,0.003186,12.297815,-2.617566,-0.206337,-0.005056,2.625691,0.368181,6.841295,7.209476,0.000007,5.170667,1935564.875000,-15.052672,0.864045
internalMesh,1784,0.094466,-0.018623,0.000000,0.096284,0.007617,-0.528379,-0.000450,0.528434,12.052111,1.407809,0.000348,0.122448,-0.005674,0.003339,12.134675,-2.505023,-0.207814,-0.004843,2.513633,0.364220,6.730134,7.094355,0.000007,5.840537,1913199.875000,-14.422021,0.863361
internalMesh,1785,0.095728,-0.018631,0.000000,0.097524,0.126771,-0.521697,-0.000198,0.536879,11.911735,1.381371,0.000350,0.090936,-0.004845,0.003232,11.991910,-2.385143,-0.213452,-0.004478,2.394679,0.363696,6.646729,7.010425,0.000007,6.485269,1890789.625000,-13.827822,0.864219
internalMesh,1786,0.097001,-0.018638,0.000000,0.098775,0.250919,-0.521538,-0.000048,0.578759,11.767487,1.334799,0.000353,0.095299,-0.004406,0.003159,11.843333,-2.250771,-0.254879,-0.004283,2.265161,0.362974,6.551319,6.914293,0.000005,7.111823,1868332.875000,-13.313188,0.866313
internalMesh,1787,0.098284,-0.018646,0.000000,0.100037,0.377806,-0.532746,-0.000009,0.653113,11.601912,1.231826,0.000352,0.120545,-0.004184,0.003463,11.667747,-2.110589,-0.302203,-0.004411,2.132119,0.361485,6.417044,6.778529,0.000004,7.718476,1845833.750000,-12.927372,0.869395
internalMesh,1788,0.099576,-0.018653,0.000000,0.101308,0.500556,-0.547474,-0.000039,0.741812,11.447223,1.127994,0.000350,0.119422,-0.003835,0.003939,11.503285,-2.039162,-0.279198,-0.004747,2.058192,0.361523,6.287783,6.649306,0.000004,8.300189,1823294.625000,-12.590978,0.873160
internalMesh,1789,0.100879,-0.018661,0.000000,0.102590,0.618114,-0.558131,-0.000065,0.832812,11.299173,1.061446,0.000346,0.112147,-0.003537,0.004655,11.349476,-1.979344,-0.231949,-0.005114,1.992895,0.357848,6.180482,6.538331,0.000004,8.855941,1800712.000000,-12.240032,0.876883
internalMesh,1790,0.102191,-0.018669,0.000000,0.103883,0.732216,-0.561401,-0.000052,0.922665,11.159969,1.011556,0.000339,0.113563,-0.003474,0.005518,11.206297,-1.900708,-0.203927,-0.005228,1.911623,0.349293,6.085933,6.435225,0.000005,9.397221,1778098.000000,-11.841108,0.880369
internalMesh,1791,0.103514,-0.018677,0.000000,0.105186,0.848621,-0.563648,0.000010,1.018752,11.047034,0.970724,0.000332,0.108137,-0.003241,0.006002,11.090131,-1.809204,-0.189105,-0.005105,1.819067,0.343422,6.009045,6.352467,0.000005,9.927465,1755443.750000,-11.368613,0.883278
internalMesh,1792,0.104847,-0.018685,0.000000,0.106499,0.967330,-0.565723,0.000083,1.120612,10.943051,0.937394,0.000328,0.096189,-0.002838,0.006128,10.983550,-1.716379,-0.182527,-0.004830,1.726064,0.339834,5.940387,6.280221,0.000004,10.452953,1732759.500000,-10.810882,0.885262
internalMesh,1793,0.106191,-0.018693,0.000000,0.107824,1.088306,-0.567421,0.000107,1.227345,10.837801,0.916025,0.000329,0.078053,-0.002373,0.006092,10.876726,-1.623455,-0.193152,-0.004594,1.634912,0.340712,5.877077,6.217789,0.000004,10.978186,1710043.875000,-10.193431,0.886587
internalMesh,1794,0.107545,-0.018701,0.000000,0.109159,1.211010,-0.569063,0.000046,1.338050,10.727680,0.905367,0.000333,0.056442,-0.001960,0.006110,10.765966,-1.531550,-0.218619,-0.004526,1.547081,0.354981,5.816690,6.171671,0.000004,11.502169,1687299.500000,-9.551782,0.887287
internalMesh,1795,0.108909,-0.018709,0.000000,0.110505,1.334525,-0.570903,-0.000103,1.451512,10.615315,0.898134,0.000334,0.033912,-0.001757,0.006275,10.653298,-1.447866,-0.254990,-0.004549,1.470156,0.363888,5.756892,6.120780,0.000005,12.018735,1664532.000000,-8.921679,0.887699
internalMesh,1796,0.110285,-0.018717,0.000000,0.111862,1.457579,-0.572123,-0.000309,1.565842,10.506672,0.889237,0.000332,0.008647,-0.001810,0.006558,10.544241,-1.370431,-0.296185,-0.004462,1.402080,0.367972,5.698120,6.066091,0.000006,12.518372,1641740.625000,-8.319804,0.888584
internalMesh,1797,0.111670,-0.018725,0.000000,0.113229,1.581165,-0.572067,-0.000532,1.681470,10.395331,0.876090,0.000329,-0.013564,-0.002033,0.006900,10.432195,-1.294166,-0.335857,-0.004123,1.337042,0.377075,5.635875,6.012950,0.000006,12.995276,1618930.125000,-7.753404,0.889855
internalMesh,1798,0.113067,-0.018733,0.000000,0.114608,1.707164,-0.571652,-0.000715,1.800332,10.262860,0.846608,0.000324,-0.016466,-0.002152,0.007032,10.297736,-1.217778,-0.366998,-0.003456,1.271882,0.371615,5.554896,5.926511,0.000006,13.448399,1596102.875000,-7.225578,0.891556
internalMesh,1799,0.114474,-0.018742,0.000000,0.115999,1.834363,-0.570372,-0.000834,1.920992,10.113269,0.805274,0.000314,-0.004615,-0.002034,0.006820,10.145282,-1.150745,-0.371828,-0.002836,1.209330,0.360867,5.459429,5.820296,0.000006,13.877847,1573263.125000,-6.714850,0.892748
internalMesh,1800,0.115893,-0.018750,0.000000,0.117400,1.959690,-0.566358,-0.000888,2.039889,9.967511,0.769054,0.000300,0.003417,-0.001790,0.006392,9.997139,-1.083499,-0.357572,-0.002370,1.140980,0.352661,5.368432,5.721094,0.000006,14.283872,1550410.875000,-6.158612,0.893699
internalMesh,1801,0.117322,-0.018759,0.000000,0.118812,2.082969,-0.560139,-0.000889,2.156970,9.822755,0.735348,0.000283,0.010288,-0.001481,0.005817,9.850248,-1.004776,-0.349369,-0.001930,1.063785,0.341726,5.279193,5.620919,0.000005,14.665908,1527552.500000,-5.521370,0.894572
internalMesh,1802,0.118763,-0.018767,0.000000,0.120236,2.203300,-0.551994,-0.000844,2.271393,9.681729,0.702105,0.000265,0.015081,-0.001136,0.005134,9.707167,-0.913654,-0.358307,-0.001136,0.981402,0.319634,5.192050,5.511684,0.000005,15.022537,1504683.250000,-4.828068,0.895453
internalMesh,1803,0.120215,-0.018776,0.000000,0.121672,2.320237,-0.541914,-0.000761,2.382682,9.545386,0.668844,0.000248,0.015632,-0.000803,0.004361,9.568805,-0.797068,-0.389036,-0.000181,0.886943,0.307062,5.107239,5.414301,0.000004,15.351889,1481815.250000,-4.135532,0.896451
internalMesh,1804,0.121678,-0.018785,0.000000,0.123119,2.433506,-0.530192,-0.000651,2.490593,9.414882,0.633359,0.000232,0.012411,-0.000530,0.003524,9.436171,-0.662712,-0.432474,0.000577,0.791341,0.299661,5.024236,5.323898,0.000004,15.651838,1458943.625000,-3.469615,0.897736
internalMesh,1805,0.123152,-0.018793,0.000000,0.124578,2.542837,-0.516841,-0.000527,2.594830,9.291953,0.595508,0.000219,0.005816,-0.000356,0.002648,9.311018,-0.525543,-0.474946,0.001164,0.708358,0.292737,4.943840,5.236576,0.000005,15.920929,1436072.750000,-2.825158,0.899452
internalMesh,1806,0.124638,-0.018802,0.000000,0.126048,2.648120,-0.502145,-0.000396,2.695309,9.176966,0.555535,0.000207,-0.001338,-0.000280,0.001759,9.193766,-0.386062,-0.511717,0.001668,0.641016,0.285298,4.866354,5.151651,0.000005,16.158915,1413207.125000,-2.204359,0.901146
internalMesh,1807,0.126135,-0.018811,0.000000,0.127530,2.749278,-0.486301,-0.000267,2.791956,9.069726,0.514958,0.000198,-0.007091,-0.000287,0.000886,9.084336,-0.248136,-0.539213,0.002131,0.593571,0.277890,4.792441,5.070331,0.000005,16.367199,1390352.250000,-1.615988,0.902618
internalMesh,1808,0.127644,-0.018946,0.000000,0.129043,2.846357,-0.469637,-0.000148,2.884841,8.968904,0.475634,0.000193,-0.009902,-0.000355,0.000063,8.981512,-0.112808,-0.557615,0.002551,0.568917,0.271168,4.722366,4.993534,0.000005,16.548204,1367502.625000,-1.068747,0.903820
internalMesh,1809,0.129165,-0.018955,0.000000,0.130549,2.939368,-0.452381,-0.000045,2.973976,8.873514,0.439251,0.000190,-0.009172,-0.000467,-0.000677,8.884384,0.021419,-0.566352,0.002909,0.566764,0.264976,4.656477,4.921454,0.000005,16.705109,1344668.750000,-0.569768,0.904906
internalMesh,1810,0.130698,-0.018838,0.000000,0.132048,3.028319,-0.434734,0.000038,3.059364,8.782568,0.407110,0.000190,-0.004655,-0.000607,-0.001307,8.792000,0.154551,-0.564396,0.003189,0.585183,0.259694,4.594934,4.854629,0.000005,16.841223,1321850.125000,-0.120803,0.906157
internalMesh,1811,0.132242,-0.018847,0.000000,0.133579,3.113205,-0.416861,0.000100,3.140990,8.695393,0.379907,0.000193,0.003404,-0.000763,-0.001800,8.703689,0.283901,-0.552338,0.003385,0.621038,0.254356,4.537746,4.792102,0.000005,16.959616,1299050.875000,0.279141,0.907710
internalMesh,1812,0.133799,-0.018857,0.000000,0.135121,3.193970,-0.398913,0.000142,3.218785,8.611734,0.357642,0.000196,0.014328,-0.000922,-0.002137,8.619170,0.414159,-0.532460,0.003488,0.674577,0.249865,4.484786,4.734651,0.000004,17.063068,1276274.625000,0.632762,0.908188
internalMesh,1813,0.135367,-0.018866,0.000000,0.136676,3.270634,-0.381071,0.000168,3.292759,8.531077,0.339867,0.000200,0.027481,-0.001077,-0.002315,8.537889,0.549216,-0.507052,0.003524,0.747498,0.245398,4.435572,4.680970,0.000003,17.154095,1253524.250000,0.945060,0.906268
internalMesh,1814,0.136948,-0.018875,0.000000,0.138243,3.343320,-0.363598,0.000183,3.363033,8.452657,0.325705,0.000204,0.042519,-0.001220,-0.002336,8.459037,0.683492,-0.476403,0.003521,0.833147,0.241489,4.389283,4.630773,0.000003,17.235243,1230802.875000,1.225639,0.899638
internalMesh,1815,0.138541,-0.018885,0.000000,0.139823,3.412394,-0.346796,0.000192,3.429971,8.374691,0.313934,0.000207,0.059798,-0.001344,-0.002220,8.380787,0.813446,-0.443691,0.003469,0.926590,0.238946,4.344416,4.583362,0.000003,17.309118,1208114.000000,1.489025,0.891698
internalMesh,1816,0.140147,-0.018894,0.000000,0.141415,3.478347,-0.330892,0.000199,3.494050,8.294393,0.303277,0.000209,0.080089,-0.001441,-0.001990,8.300322,0.938648,-0.418594,0.003383,1.027761,0.238952,4.298939,4.537891,0.000002,17.378254,1185462.375000,1.748586,0.882960
internalMesh,1817,0.141765,-0.018904,0.000000,0.143020,3.541751,-0.315934,0.000205,3.555814,8.207458,0.292907,0.000208,0.103894,-0.001507,-0.001675,8.213340,1.057104,-0.403850,0.003251,1.131624,0.241024,4.250286,4.491311,0.000002,17.444948,1162850.875000,2.010581,0.876101
internalMesh,1818,0.143395,-0.018914,0.000000,0.144637,3.603030,-0.301786,0.000210,3.615647,8.110224,0.282724,0.000205,0.130702,-0.001542,-0.001298,8.116203,1.162699,-0.395783,0.003061,1.228220,0.242173,4.196576,4.438749,0.000002,17.510803,1140282.750000,2.287780,0.872566
internalMesh,1819,0.145039,-0.018923,0.000000,0.146268,3.662382,-0.288206,0.000213,3.673704,8.000838,0.273096,0.000200,0.159255,-0.001552,-0.000879,8.007082,1.251112,-0.403942,0.002771,1.314708,0.241805,4.137068,4.378872,0.000002,17.576624,1117762.750000,2.608368,0.871205
internalMesh,1820,0.146695,-0.018933,0.000000,0.147911,3.719776,-0.274979,0.000214,3.729926,7.879815,0.264499,0.000193,0.188231,-0.001539,-0.000435,7.886500,1.327125,-0.436201,0.002354,1.396975,0.240727,4.072254,4.312980,0.000004,17.642651,1095294.500000,2.996410,0.871775
internalMesh,1821,0.148364,-0.018943,0.000000,0.149568,3.775131,-0.261947,0.000213,3.784208,7.748549,0.256908,0.000185,0.216315,-0.001507,0.000016,7.755824,1.398551,-0.462075,0.001753,1.472909,0.241072,4.002820,4.243893,0.000004,17.708876,1072881.375000,3.413756,0.874987
internalMesh,1822,0.150045,-0.018953,0.000000,0.151238,3.828347,-0.249112,0.000214,3.836443,7.608740,0.250056,0.000175,0.242405,-0.001458,0.000461,7.616707,1.470502,-0.439501,0.001114,1.534776,0.247441,3.929485,4.176926,0.000005,17.775089,1050529.125000,3.835292,0.878158
internalMesh,1823,0.151740,-0.018963,0.000000,0.152921,3.879294,-0.236550,0.000215,3.886499,7.462565,0.243625,0.000164,0.266029,-0.001395,0.000889,7.471279,1.539505,-0.375882,0.000545,1.584728,0.246251,3.853177,4.099428,0.000005,17.841070,1028240.062500,4.224586,0.880025
internalMesh,1824,0.153449,-0.018973,0.000000,0.154617,3.927914,-0.224333,0.000216,3.934315,7.311698,0.237129,0.000152,0.287593,-0.001319,0.001298,7.321193,1.604617,-0.314448,-0.000016,1.635137,0.235237,3.774489,4.009727,0.000005,17.906624,1006020.250000,4.580376,0.881343
internalMesh,1825,0.155170,-0.018983,0.000000,0.156327,3.974180,-0.212483,0.000214,3.979856,7.157041,0.230539,0.000141,0.307919,-0.001228,0.001687,7.167370,1.685917,-0.286411,-0.000647,1.710073,0.218793,3.693860,3.912653,0.000004,17.971884,983873.312500,4.916628,0.882197
internalMesh,1826,0.156905,-0.018994,0.000000,0.158050,4.018111,-0.201000,0.000210,4.023136,6.998632,0.224408,0.000130,0.327630,-0.001123,0.002047,7.009890,1.783372,-0.285608,-0.001247,1.806098,0.212998,3.611584,3.824583,0.000004,18.037281,961803.625000,5.247498,0.882782
internalMesh,1827,0.158653,-0.019004,0.000000,0.159787,4.059796,-0.189891,0.000200,4.064234,6.835917,0.219136,0.000119,0.347150,-0.001004,0.002367,6.848234,1.881733,-0.291191,-0.001723,1.904131,0.211165,3.527586,3.738751,0.000004,18.103489,939815.875000,5.585157,0.883240
internalMesh,1828,0.160415,-0.019015,0.000000,0.161538,4.099360,-0.179200,0.000187,4.103275,6.667996,0.214906,0.000109,0.366855,-0.000875,0.002636,6.681538,1.979040,-0.295930,-0.002063,2.001045,0.212284,3.441505,3.653789,0.000003,18.171261,917914.375000,5.926951,0.883340
internalMesh,1829,0.162190,-0.019148,0.000000,0.163317,4.136967,-0.168975,0.000170,4.140417,6.493990,0.211799,0.000099,0.386953,-0.000741,0.002844,6.508956,2.073225,-0.298725,-0.002258,2.094637,0.212199,3.352944,3.565144,0.000003,18.241241,896105.062500,6.268801,0.882161
internalMesh,1830,0.163980,-0.019158,0.000000,0.165095,4.172823,-0.159236,0.000149,4.175860,6.313200,0.209865,0.000091,0.407507,-0.000608,0.002985,6.329820,2.159241,-0.300593,-0.002292,2.180065,0.210801,3.261578,3.472379,0.000003,18.314024,874390.750000,6.605850,0.880714
internalMesh,1831,0.165783,-0.019095,0.000000,0.166879,4.207129,-0.149919,0.000123,4.209799,6.125422,0.209074,0.000083,0.428289,-0.000479,0.003052,6.143936,2.236811,-0.302506,-0.002158,2.257175,0.208313,3.167290,3.375603,0.000003,18.389967,852777.812500,6.935163,0.879158
internalMesh,1832,0.167600,-0.019106,0.000000,0.168686,4.240081,-0.140908,0.000095,4.242422,5.930655,0.209364,0.000076,0.448759,-0.000360,0.003042,5.951293,2.311622,-0.302560,-0.001881,2.331339,0.206049,3.070048,3.276097,0.000002,18.469061,831270.937500,7.256747,0.877383
internalMesh,1833,0.169432,-0.019068,0.000000,0.170501,4.271769,-0.132110,0.000062,4.273811,5.729370,0.210567,0.000070,0.468166,-0.000251,0.002953,5.752322,2.386052,-0.299476,-0.001507,2.404773,0.203957,2.970003,3.173960,0.000002,18.550875,809875.437500,7.575811,0.876776
internalMesh,1834,0.170969,-0.018915,0.000000,0.172012,4.302268,-0.123413,0.000026,4.304038,5.522906,0.212455,0.000065,0.485784,-0.000153,0.002788,5.548299,2.457423,-0.296565,-0.001075,2.475253,0.201534,2.867713,3.069247,0.000002,18.634512,788597.312500,7.895689,0.877667
internalMesh,1835,0.173371,-0.019091,0.000000,0.174419,4.331574,-0.114725,-0.000012,4.333093,5.313300,0.214797,0.000061,0.501036,-0.000066,0.002557,5.341193,2.525761,-0.298628,-0.000631,2.543354,0.199248,2.764079,2.963327,0.000002,18.718700,767440.812500,8.223126,0.878538
internalMesh,1836,0.175012,-0.019101,0.000000,0.176051,4.359723,-0.105938,-0.000050,4.361010,5.102677,0.217357,0.000058,0.513443,0.000013,0.002274,5.133048,2.593041,-0.304593,-0.000244,2.610870,0.197132,2.660046,2.857178,0.000003,18.802019,746413.312500,8.560459,0.879412
internalMesh,1837,0.176901,-0.019112,0.000000,0.177931,4.386552,-0.097071,-0.000084,4.387626,4.893120,0.219829,0.000055,0.522598,0.000086,0.001957,4.925857,2.660276,-0.308069,0.000065,2.678055,0.194689,2.556502,2.751191,0.000003,18.882956,725519.437500,8.907892,0.880399
