Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average,turbint_U_average,k_total_average,turbint_uprime_average
internalMesh,3445,0.014839,-0.006955,0.000000,0.016388,0.872949,1.854181,0.000000,2.049397,12.361375,23.785112,0.000000,1.877531,0.000000,0.000000,26.871180,-0.336605,1.620695,0.000000,1.655281,18.073244,0.000020,-22.682426,3522617.750000,-29.839056,0.965273,2.288118,1.583762,3.467014
internalMesh,3446,0.015483,-0.006965,0.000000,0.016978,1.073351,1.823076,-0.000000,2.115583,12.305532,24.124996,0.000000,1.080484,-0.000000,-0.000000,27.103672,-0.138363,1.567077,-0.000000,1.573173,18.215264,0.000021,-23.081566,3510055.250000,-29.569864,0.965253,2.352679,1.554507,3.480565
internalMesh,3447,0.016132,-0.006975,0.000000,0.017575,1.271767,1.787782,0.000000,2.193981,12.220087,24.322977,0.000000,0.280561,0.000000,0.000000,27.221617,0.064100,1.577816,0.000000,1.579117,18.271532,0.000023,-23.500750,3497283.500000,-29.327564,0.960154,2.427985,1.515755,3.485680
internalMesh,3448,0.016786,-0.006985,0.000000,0.018181,1.467692,1.749908,0.000000,2.283922,12.108088,24.421181,0.000000,-0.504331,0.000000,0.000000,27.262690,0.273581,1.643416,0.000000,1.666032,18.264634,0.000025,-23.947468,3484311.750000,-29.248959,0.955896,2.514437,1.468824,3.484524
internalMesh,3449,0.017445,-0.006995,0.000000,0.018795,1.661227,1.711384,0.000000,2.385059,11.974301,24.466619,0.000000,-1.255599,0.000000,0.000000,27.268587,0.485624,1.735136,0.000000,1.801812,18.220459,0.000025,-24.428156,3471135.750000,-29.390892,0.953463,2.612459,1.415506,3.479535
internalMesh,3450,0.018109,-0.007005,0.000000,0.019416,1.853048,1.673245,0.000000,2.496705,11.821825,24.502554,0.000000,-1.955325,0.000000,0.000000,27.275520,0.695682,1.834073,0.000000,1.961580,18.162191,0.000026,-24.949678,3457768.750000,-29.774031,0.951864,2.721681,1.358167,3.472894
internalMesh,3451,0.018778,-0.007015,0.000000,0.020045,2.044101,1.634772,-0.000000,2.617408,11.650937,24.555372,0.000000,-2.588708,-0.000000,-0.000000,27.302235,0.907027,1.931859,-0.000000,2.134193,18.103157,0.000026,-25.519037,3444209.250000,-30.411776,0.950387,2.840516,1.299413,3.465864
internalMesh,3452,0.019452,-0.007025,0.000000,0.020682,2.234703,1.592472,0.000000,2.744060,11.460647,24.626301,0.000000,-3.144615,0.000000,0.000000,27.343916,1.121999,2.002414,0.000000,2.295330,18.043475,0.000026,-26.141958,3430465.500000,-31.298185,0.948085,2.965178,1.242176,3.458494
internalMesh,3453,0.020132,-0.007036,0.000000,0.021326,2.424119,1.541307,0.000000,2.872626,11.251271,24.695812,0.000000,-3.617882,0.000000,0.000000,27.378155,1.336324,2.009856,0.000000,2.413563,17.973543,0.000024,-26.819824,3416542.500000,-32.362564,0.943508,3.090753,1.188739,3.449954
internalMesh,3454,0.020817,-0.007046,0.000000,0.021977,2.610500,1.477730,0.000000,2.999733,11.024745,24.744015,0.000000,-4.011608,0.000000,0.000000,27.384380,1.545673,1.952048,0.000000,2.489899,17.884380,0.000024,-27.548437,3402437.250000,-33.524029,0.938737,3.213376,1.139962,3.439517
internalMesh,3455,0.021507,-0.007057,0.000000,0.022635,2.791369,1.400354,-0.000000,3.122937,10.782798,24.761492,0.000000,-4.334198,-0.000000,-0.000000,27.352980,1.740781,1.851719,-0.000000,2.541492,17.772146,0.000023,-28.319036,3388160.250000,-34.725029,0.935232,3.330523,1.095837,3.426939
internalMesh,3456,0.022203,-0.007067,0.000000,0.023300,2.964545,1.308968,0.000000,3.240667,10.525323,24.739992,0.000000,-4.595131,0.000000,0.000000,27.275719,1.919981,1.722972,0.000000,2.579720,17.632658,0.000023,-29.120592,3373719.250000,-35.966732,0.933400,3.440694,1.055898,3.411906
internalMesh,3457,0.022904,-0.007078,0.000000,0.023972,3.128266,1.203775,0.000000,3.351883,10.251260,24.669474,0.000000,-4.805046,0.000000,0.000000,27.143318,2.091188,1.580150,0.000000,2.621057,17.460366,0.000023,-29.939877,3359109.250000,-37.221462,0.932254,3.542973,1.019532,3.393873
internalMesh,3458,0.023610,-0.007089,0.000000,0.024651,3.281110,1.084771,-0.000000,3.455779,9.961432,24.539980,0.000000,-4.976565,-0.000000,-0.000000,26.948227,2.255792,1.439974,-0.000000,2.676214,17.250705,0.000023,-30.761106,3344340.250000,-38.445667,0.929907,3.636678,0.986228,3.372279
internalMesh,3459,0.024322,-0.007100,0.000000,0.025337,3.421828,0.951774,0.000000,3.551729,9.658868,24.345440,0.000000,-5.125068,0.000000,0.000000,26.688210,2.398860,1.312110,0.000000,2.734257,17.002153,0.000023,-31.565311,3329411.250000,-39.614635,0.924730,3.721326,0.955633,3.346782
internalMesh,3460,0.025039,-0.007111,0.000000,0.026030,3.549424,0.804665,0.000000,3.639492,9.345262,24.087517,0.000000,-5.266575,0.000000,0.000000,26.368147,2.515468,1.189207,0.000000,2.782408,16.716389,0.000024,-32.329174,3314324.000000,-40.736019,0.921409,3.796849,0.927461,3.317317
internalMesh,3461,0.025763,-0.007122,0.000000,0.026729,3.662924,0.643875,0.000000,3.719085,9.019271,23.774750,0.000000,-5.413803,0.000000,0.000000,25.997986,2.619267,1.043818,0.000000,2.819595,16.397010,0.000022,-33.025707,3299086.750000,-41.791019,0.920983,3.863517,0.901444,3.284023
internalMesh,3462,0.026491,-0.007133,0.000000,0.027435,3.761418,0.470767,0.000000,3.790763,8.677894,23.422964,0.000000,-5.573989,0.000000,0.000000,25.593172,2.720033,0.850312,0.000000,2.849844,16.050429,0.000022,-33.626324,3283691.750000,-42.703529,0.922557,3.921921,0.877349,3.247382
internalMesh,3463,0.027226,-0.007144,0.000000,0.028147,3.844155,0.288044,0.000000,3.854931,8.316998,23.054874,0.000000,-5.746708,0.000000,0.000000,25.173882,2.808902,0.618126,0.000000,2.876110,15.685937,0.000022,-34.103382,3268141.250000,-43.379314,0.924792,3.972858,0.855001,3.208236
internalMesh,3464,0.027966,-0.007156,0.000000,0.028867,3.910600,0.099476,-0.000000,3.911865,7.934210,22.695522,0.000000,-5.923593,-0.000000,-0.000000,24.761410,2.868812,0.381648,-0.000000,2.894087,15.314867,0.000022,-34.433353,3252432.250000,-43.806004,0.925061,4.017018,0.834359,3.167727
internalMesh,3465,0.028711,-0.007167,0.000000,0.029592,3.960564,-0.089940,-0.000000,3.961585,7.528413,22.368446,0.000000,-6.093480,-0.000000,-0.000000,24.375292,2.903487,0.169038,-0.000000,2.908403,14.948430,0.000023,-34.598587,3236570.250000,-44.030098,0.924550,4.054863,0.815449,3.127069
internalMesh,3466,0.029463,-0.007178,0.000000,0.030325,3.994916,-0.274448,0.000000,4.004332,7.096428,22.089619,0.000000,-6.247045,0.000000,0.000000,24.027821,2.933871,-0.002687,0.000000,2.933872,14.593022,0.000023,-34.588818,3220548.000000,-44.113228,0.923198,4.087007,0.798117,3.087035
internalMesh,3467,0.030221,-0.007190,0.000000,0.031064,4.015635,-0.448849,0.000000,4.040642,6.632203,21.871265,0.000000,-6.378114,0.000000,0.000000,23.728016,2.972224,-0.115441,0.000000,2.974465,14.251735,0.000024,-34.400845,3204366.250000,-44.075668,0.919161,4.114258,0.782116,3.048120
internalMesh,3468,0.030984,-0.007202,0.000000,0.031810,4.024935,-0.610230,0.000000,4.070931,6.136438,21.735392,0.000000,-6.472315,0.000000,0.000000,23.494127,3.017347,-0.152818,0.000000,3.021214,13.935915,0.000025,-34.038895,3188030.750000,-43.908840,0.916931,4.137101,0.767657,3.011726
internalMesh,3469,0.031753,-0.007213,0.000000,0.032562,4.024509,-0.758046,0.000000,4.095279,5.622793,21.699467,0.000000,-6.505083,0.000000,0.000000,23.340925,3.062628,-0.122924,0.000000,3.065094,13.661132,0.000026,-33.515316,3171535.500000,-43.612354,0.919258,4.155348,0.755260,2.979552
internalMesh,3470,0.032528,-0.007225,0.000000,0.033321,4.016097,-0.891128,0.000000,4.113774,5.104018,21.751566,0.000000,-6.461701,0.000000,0.000000,23.258015,3.113708,-0.060202,0.000000,3.114290,13.427792,0.000027,-32.848736,3154895.500000,-43.207253,0.925703,4.168672,0.744881,2.951516
internalMesh,3471,0.033310,-0.007237,0.000000,0.034087,4.001452,-1.007312,0.000000,4.126293,4.591097,21.858162,0.000000,-6.338399,0.000000,0.000000,23.217077,3.167612,-0.019930,0.000000,3.167674,13.224630,0.000026,-32.062809,3138103.000000,-42.760811,0.934862,4.176615,0.736106,2.926184
internalMesh,3472,0.034097,-0.007249,0.000000,0.034859,3.982206,-1.105460,0.000000,4.132796,4.097238,21.976589,0.000000,-6.137198,-0.000000,0.000000,23.182386,3.219528,-0.013921,0.000000,3.219558,13.036913,0.000026,-31.184656,3121170.750000,-42.267090,0.943803,4.178996,0.728484,2.901721
internalMesh,3473,0.034891,-0.007261,0.000000,0.035638,3.960556,-1.185736,0.000000,4.134244,3.632404,22.072313,0.000000,-5.867006,-0.000000,0.000000,23.125811,3.265080,0.004644,0.000000,3.265084,12.852359,0.000026,-30.242533,3104094.750000,-41.741604,0.947454,4.176838,0.721524,2.876798
internalMesh,3474,0.035690,-0.007274,0.000000,0.036424,3.939240,-1.249142,0.000000,4.132549,3.204145,22.131935,0.000000,-5.540321,-0.000000,0.000000,23.038755,3.287334,0.058586,0.000000,3.287856,12.668039,0.000027,-29.263294,3086888.750000,-41.255325,0.946187,4.172136,0.714888,2.851414
internalMesh,3475,0.036496,-0.007286,0.000000,0.037216,3.921339,-1.296394,0.000000,4.130077,2.816090,22.163490,0.000000,-5.169202,0.000000,0.000000,22.931885,3.290430,0.115713,0.000000,3.292464,12.489791,0.000027,-28.271574,3069548.750000,-40.900162,0.942970,4.167293,0.708395,2.826632
internalMesh,3476,0.037308,-0.007298,0.000000,0.038015,3.909090,-1.329074,0.000000,4.128852,2.470635,22.167202,0.000000,-4.765517,0.000000,0.000000,22.807873,3.304135,0.125498,0.000000,3.306517,12.318917,0.000025,-27.289368,3052080.250000,-40.683506,0.940968,4.164223,0.701796,2.802925
internalMesh,3477,0.038127,-0.007311,0.000000,0.038821,3.903250,-1.350506,0.000000,4.130281,2.169445,22.115841,0.000000,-4.343645,0.000000,0.000000,22.642530,3.360911,0.071112,0.000000,3.361663,12.142643,0.000025,-26.334917,3034485.750000,-40.546028,0.941002,4.164109,0.694552,2.779020
internalMesh,3478,0.038951,-0.007324,0.000000,0.039634,3.903835,-1.364671,0.000000,4.135488,1.911739,21.968254,0.000000,-3.915303,0.000000,0.000000,22.396172,3.457758,-0.025468,0.000000,3.457852,11.939995,0.000026,-25.421078,3016769.500000,-40.422901,0.942807,4.167880,0.685931,2.752522
internalMesh,3479,0.039783,-0.007336,0.000000,0.040453,3.910689,-1.375017,0.000000,4.145378,1.695857,21.692394,0.000000,-3.489048,-0.000000,-0.000000,22.036547,3.554913,-0.129867,0.000000,3.557284,11.694127,0.000026,-24.554285,2998935.250000,-40.294258,0.944356,4.176336,0.675340,2.721371
internalMesh,3480,0.040620,-0.007349,0.000000,0.041280,3.923775,-1.383871,0.000000,4.160662,1.520052,21.290779,0.000000,-3.073074,0.000000,0.000000,21.565056,3.625119,-0.210943,0.000000,3.631251,11.405416,0.000025,-23.734930,2980984.000000,-40.180542,0.944464,4.190148,0.662709,2.685407
internalMesh,3481,0.041465,-0.007362,0.000000,0.042113,3.943345,-1.392417,0.000000,4.181961,1.382003,20.800293,0.000000,-2.675180,-0.000000,-0.000000,21.017105,3.673171,-0.258177,0.000000,3.682233,11.091147,0.000026,-22.960049,2962913.500000,-40.117607,0.943905,4.209941,0.648486,2.646442
internalMesh,3482,0.042315,-0.007375,0.000000,0.042953,3.969819,-1.401662,-0.000000,4.210002,1.278494,20.262020,0.000000,-2.299745,0.000000,0.000000,20.432152,3.713934,-0.285988,-0.000000,3.724929,10.770257,0.000026,-22.225792,2944732.750000,-40.116753,0.942651,4.236438,0.633174,2.606600
internalMesh,3483,0.043173,-0.007388,0.000000,0.043800,4.003489,-1.413590,0.000000,4.245723,1.204615,19.680599,0.000000,-1.944334,0.000000,0.000000,19.813065,3.758195,-0.323204,0.000000,3.772067,10.442607,0.000026,-21.528246,2926436.000000,-40.159004,0.940044,4.270469,0.616732,2.565967
internalMesh,3484,0.044037,-0.007401,0.000000,0.044654,4.044099,-1.430581,-0.000000,4.289673,1.155192,19.037863,0.000000,-1.608837,-0.000000,-0.000000,19.140612,3.808066,-0.394853,-0.000000,3.828482,10.096527,0.000026,-20.862242,2908032.250000,-40.206375,0.934716,4.312487,0.598875,2.523191
internalMesh,3485,0.044908,-0.007415,0.000000,0.045516,4.090494,-1.453023,-0.000000,4.340901,1.128551,18.357512,0.000000,-1.312765,0.000000,0.000000,18.438959,3.860471,-0.494181,-0.000000,3.891973,9.743031,0.000026,-20.220873,2889511.500000,-40.221226,0.927271,4.361674,0.580202,2.479221
internalMesh,3486,0.045785,-0.007428,0.000000,0.046384,4.141098,-1.480305,-0.000000,4.397726,1.124398,17.677435,0.000000,-1.080273,0.000000,0.000000,17.746069,3.913746,-0.610603,-0.000000,3.961091,9.400917,0.000024,-19.595665,2870876.500000,-40.191078,0.923994,4.416556,0.561591,2.435951
internalMesh,3487,0.046669,-0.007442,0.000000,0.047259,4.195271,-1.513065,0.000000,4.459783,1.140010,17.009653,0.000000,-0.915405,0.000000,0.000000,17.072372,3.964321,-0.775117,0.000000,4.039387,9.074831,0.000022,-18.976711,2852131.750000,-40.083733,0.923355,4.476824,0.543264,2.393832
internalMesh,3488,0.047561,-0.007455,0.000000,0.048141,4.253158,-1.551798,-0.000000,4.527409,1.172829,16.376532,0.000000,-0.812418,0.000000,0.000000,16.438562,4.003207,-1.002483,-0.000000,4.126819,8.774680,0.000022,-18.353481,2833276.000000,-39.838829,0.924085,4.542858,0.525485,2.354095
internalMesh,3489,0.048459,-0.007469,0.000000,0.049031,4.315448,-1.596492,0.000000,4.601291,1.220228,15.811899,0.000000,-0.762069,0.000000,0.000000,15.877212,4.027068,-1.245090,0.000000,4.215154,8.516063,0.000022,-17.715950,2814308.250000,-39.420647,0.925375,4.615386,0.508653,2.318861
internalMesh,3490,0.049364,-0.007483,0.000000,0.049928,4.383060,-1.647124,0.000000,4.682332,1.277857,15.338425,0.000000,-0.754543,0.000000,0.000000,15.410047,4.041770,-1.445370,0.000000,4.292435,8.308141,0.000022,-17.054625,2795225.500000,-38.837296,0.927152,4.695300,0.492970,2.289641
internalMesh,3491,0.050276,-0.007497,0.000000,0.050832,4.455483,-1.703508,-0.000000,4.770039,1.344234,14.965438,0.000000,-0.787143,0.000000,-0.000000,15.046291,4.055181,-1.585759,-0.000000,4.354208,8.154837,0.000023,-16.361185,2776034.250000,-38.123081,0.929162,4.782091,0.478671,2.267356
internalMesh,3492,0.051195,-0.007511,0.000000,0.051743,4.530137,-1.766843,0.000000,4.862496,1.416403,14.652897,0.000000,-0.863643,-0.000000,0.000000,14.746507,4.083562,-1.692596,0.000000,4.420448,8.034651,0.000024,-15.628570,2756730.500000,-37.313541,0.930515,4.873814,0.465382,2.249398
internalMesh,3493,0.052122,-0.007525,0.000000,0.052662,4.603726,-1.838400,0.000000,4.957218,1.484102,14.313736,0.000000,-0.993567,0.000000,0.000000,14.424727,4.133902,-1.805266,0.000000,4.510890,7.898919,0.000025,-14.849398,2737312.000000,-36.426235,0.927997,4.967950,0.451964,2.229108
internalMesh,3494,0.053055,-0.007539,0.000000,0.053588,4.674544,-1.916764,0.000000,5.052262,1.536922,13.911007,0.000000,-1.174375,0.000000,0.000000,14.044835,4.205951,-1.946317,0.000000,4.634455,7.723963,0.000025,-14.014767,2717789.500000,-35.471828,0.927344,5.062553,0.437916,2.203040
internalMesh,3495,0.053996,-0.007554,0.000000,0.054522,4.742194,-1.998590,0.000000,5.146141,1.582136,13.515748,0.000000,-1.379435,0.000000,0.000000,13.677772,4.294876,-2.108926,0.000000,4.784718,7.548943,0.000025,-13.117447,2698154.500000,-34.432190,0.927168,5.156188,0.424428,2.176697
internalMesh,3496,0.054944,-0.007568,0.000000,0.055463,4.808838,-2.078207,0.000000,5.238690,1.631481,13.249324,0.000000,-1.580969,0.000000,0.000000,13.442685,4.387076,-2.259000,0.000000,4.934523,7.440401,0.000024,-12.157516,2678408.750000,-33.272045,0.928137,5.248744,0.413303,2.159834
internalMesh,3497,0.055900,-0.007583,0.000000,0.056412,4.875557,-2.151522,0.000000,5.329175,1.695456,13.149528,0.000000,-1.778632,0.000000,0.000000,13.377151,4.464030,-2.364850,0.000000,5.051741,7.422491,0.000024,-11.146589,2658563.750000,-31.990583,0.931637,5.339478,0.405147,2.156081
internalMesh,3498,0.056863,-0.007597,0.000000,0.057368,4.941428,-2.221346,0.000000,5.417757,1.770715,13.129263,0.000000,-1.966392,0.000000,0.000000,13.393270,4.509439,-2.435764,0.000000,5.125230,7.449989,0.000024,-10.096625,2638612.000000,-30.631836,0.935153,5.428542,0.398608,2.159051
internalMesh,3499,0.057834,-0.007612,0.000000,0.058332,5.003080,-2.291048,0.000000,5.502700,1.852347,13.093398,0.000000,-2.139912,-0.000000,0.000000,13.395802,4.529122,-2.493552,0.000000,5.170178,7.472873,0.000024,-9.009482,2618569.500000,-29.241995,0.937147,5.514220,0.392477,2.161913
internalMesh,3500,0.058812,-0.007627,0.000000,0.059304,5.056749,-2.359811,0.000000,5.580270,1.948625,13.001696,0.000000,-2.302520,0.000000,-0.000000,13.347015,4.546090,-2.533914,-0.000000,5.204580,7.475161,0.000024,-7.877028,2598427.250000,-27.834908,0.936686,5.592776,0.386617,2.162526
internalMesh,3501,0.059797,-0.007642,0.000000,0.060284,5.100745,-2.423927,0.000000,5.647390,2.059338,12.876831,0.000000,-2.456222,0.000000,-0.000000,13.269766,4.581823,-2.557743,-0.000000,5.247395,7.468086,0.000024,-6.687962,2578189.000000,-26.411499,0.933432,5.661075,0.381457,2.162233
internalMesh,3502,0.060790,-0.007657,0.000000,0.061271,5.134655,-2.477935,0.000000,5.701303,2.173766,12.775168,0.000000,-2.596061,0.000000,0.000000,13.216268,4.639779,-2.584657,0.000000,5.311120,7.474466,0.000023,-5.434430,2557856.250000,-24.946985,0.932956,5.716266,0.377640,2.163841
internalMesh,3503,0.061792,-0.007673,0.000000,0.062266,5.158883,-2.516609,-0.000000,5.739982,2.270503,12.725694,0.000000,-2.706408,-0.000000,0.000000,13.206934,4.714938,-2.633183,0.000000,5.400398,7.498098,0.000023,-4.118864,2537424.000000,-23.403858,0.933872,5.756213,0.375291,2.167554
internalMesh,3504,0.062800,-0.007688,0.000000,0.063269,5.173732,-2.536450,0.000000,5.762038,2.331689,12.717968,0.000000,-2.773247,0.000000,-0.000000,13.224008,4.810557,-2.699728,-0.000000,5.516338,7.524828,0.000023,-2.754321,2516898.250000,-21.759604,0.936132,5.779423,0.374099,2.171194
internalMesh,3505,0.063817,-0.007704,0.000000,0.064280,5.180277,-2.534927,0.000000,5.767246,2.350984,12.724768,0.000000,-2.790823,0.000000,0.000000,13.237656,4.926017,-2.762101,0.000000,5.647552,7.537876,0.000022,-1.362396,2496280.500000,-19.994852,0.938114,5.785568,0.373647,2.172313
internalMesh,3506,0.064841,-0.007719,0.000000,0.065299,5.180943,-2.511601,-0.000000,5.757631,2.337109,12.721124,0.000000,-2.767147,-0.000000,0.000000,13.226722,5.039158,-2.808509,0.000000,5.768955,7.529117,0.000022,0.025192,2475577.500000,-18.135414,0.940077,5.776594,0.373592,2.169715
internalMesh,3507,0.065874,-0.007735,0.000000,0.066327,5.180403,-2.470294,0.000000,5.739244,2.299710,12.697747,0.000000,-2.712827,0.000000,0.000000,13.186390,5.136199,-2.832168,0.000000,5.865297,7.498728,0.000022,1.376497,2454793.500000,-16.230974,0.941446,5.758543,0.373509,2.163410
internalMesh,3508,0.066915,-0.007751,0.000000,0.067362,5.183438,-2.416447,0.000000,5.719025,2.243585,12.652577,0.000000,-2.631704,0.000000,0.000000,13.116678,5.224861,-2.815552,0.000000,5.935192,7.448081,0.000023,2.670216,2433933.250000,-14.335070,0.942383,5.738396,0.372945,2.153647
internalMesh,3509,0.067963,-0.007767,0.000000,0.068406,5.191144,-2.352452,0.000000,5.699299,2.189344,12.583318,0.000000,-2.535160,0.000000,0.000000,13.021526,5.304187,-2.754749,0.000000,5.976876,7.386331,0.000023,3.892813,2412994.500000,-12.496087,0.943009,5.718516,0.371997,2.141850
internalMesh,3510,0.069020,-0.007783,0.000000,0.069457,5.204712,-2.280762,-0.000000,5.682508,2.150596,12.481004,0.000000,-2.432805,0.000000,0.000000,12.896475,5.365530,-2.680908,-0.000000,5.998015,7.315799,0.000022,5.031092,2391985.000000,-10.737635,0.943631,5.701390,0.370619,2.128666
internalMesh,3511,0.070085,-0.007800,0.000000,0.070518,5.226942,-2.206207,0.000000,5.673470,2.126842,12.352566,0.000000,-2.332741,0.000000,0.000000,12.749550,5.413966,-2.633957,0.000000,6.020694,7.239704,0.000022,6.076622,2370900.000000,-9.041932,0.944302,5.691909,0.368621,2.114845
internalMesh,3512,0.071158,-0.007816,0.000000,0.071586,5.261062,-2.133094,0.000000,5.677047,2.105475,12.234579,0.000000,-2.238199,0.000000,0.000000,12.614574,5.464534,-2.614348,0.000000,6.057718,7.170026,0.000023,7.027707,2349745.500000,-7.384024,0.945542,5.694989,0.365977,2.102142
internalMesh,3513,0.072240,-0.007833,0.000000,0.072663,5.308058,-2.061107,-0.000000,5.694176,2.076824,12.177013,0.000000,-2.148713,-0.000000,0.000000,12.538334,5.525685,-2.579226,0.000000,6.098000,7.126918,0.000024,7.885433,2328517.750000,-5.777655,0.948730,5.711549,0.363102,2.093294
internalMesh,3514,0.073330,-0.007849,0.000000,0.073749,5.364362,-1.988549,0.000000,5.721076,2.045194,12.182684,0.000000,-2.061356,0.000000,0.000000,12.523969,5.590313,-2.497832,0.000000,6.122971,7.113939,0.000024,8.650234,2307217.750000,-4.271307,0.949700,5.737807,0.360303,2.088612
internalMesh,3515,0.074428,-0.007866,0.000000,0.074843,5.424584,-1.916194,0.000000,5.753078,2.014492,12.189199,0.000000,-1.974151,0.000000,0.000000,12.511276,5.651164,-2.384130,0.000000,6.133492,7.101845,0.000023,9.323188,2285844.750000,-2.919380,0.949950,5.769150,0.357142,2.083755
