Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average,turbulenceProperties:L_average,turbulenceProperties:R_average_0,turbulenceProperties:R_average_1,turbulenceProperties:R_average_2,turbulenceProperties:R_average_3,turbulenceProperties:R_average_4,turbulenceProperties:R_average_5,turbulenceProperties:R_average_Magnitude,yPlus_average
internalMesh,57,-0.01954548,0.01905000,0.00000000,0.02729337,10.00032234,-0.00186993,0.00000000,10.00032234,0.00235421,0.02408788,0.00000000,0.02420265,-0.00017666,-0.05177422,0.00235421,0.02408788,0.00000000,0.02420265,0.37487018,0.00906245,41.36520767,-6.93802738,0.02702367,0.23860790,0.26189691,0.24923585,0.01286480,-0.00000000,-0.00000000,0.43336791,0.00000000
internalMesh,58,-0.01851252,0.01905000,0.00000000,0.02656343,10.00111675,-0.00339819,0.00000000,10.00111771,0.00955209,0.05960089,0.00000000,0.06036149,-0.00030760,-0.20513520,0.00955209,0.05960089,0.00000000,0.06036149,0.37474218,0.00850945,44.03844070,-6.93848133,0.02537898,0.23106436,0.26966313,0.24875759,0.00720208,-0.00000000,-0.00000000,0.43363711,0.00000000
internalMesh,59,-0.01707723,0.01905000,0.00000000,0.02558387,10.00297832,-0.00501325,0.00000000,10.00297928,0.02770068,0.10494184,0.00000000,0.10853625,-0.00035227,-0.29108045,0.02770068,0.10494184,0.00000000,0.10853625,0.37456125,0.00773029,48.45368958,-6.94970989,0.02306077,0.22581673,0.27464393,0.24866176,0.00063231,-0.00000000,-0.00000000,0.43388426,0.00000000
internalMesh,60,-0.01508290,0.01905000,0.00000000,0.02429807,10.00631142,-0.00637547,0.00000000,10.00631332,0.06339154,0.14765988,0.00000000,0.16069204,-0.00078502,-2.11297655,0.06339154,0.14765988,0.00000000,0.16069204,0.37429684,0.00682246,54.86244965,-6.97913980,0.02035973,0.22337936,0.27639854,0.24881530,-0.00488135,-0.00000000,-0.00000000,0.43385178,0.00000000
internalMesh,61,-0.01231178,0.01905000,0.00000000,0.02268221,10.01199150,-0.00689552,0.00000000,10.01199341,0.13536480,0.25621083,0.00000000,0.28977168,-0.00164086,-1.27505040,0.13536480,0.25621083,0.00000000,0.28977168,0.37390292,0.00582757,64.16128540,-7.03399897,0.01739994,0.22342335,0.27570617,0.24867637,-0.00832918,-0.00000000,-0.00000000,0.43340650,0.00000000
internalMesh,62,-0.00846133,0.01905000,0.00000000,0.02084458,10.02075005,-0.00624258,0.00000000,10.02075195,0.32621735,0.02302454,0.00000000,0.32702887,0.00443963,-5.06405640,0.32621735,0.02302454,0.00000000,0.32702887,0.37333429,0.00494600,75.48295593,-7.13003635,0.01477898,0.22299463,0.27479085,0.24888305,-0.00982923,-0.00000000,-0.00000000,0.43275398,0.00000000
internalMesh,63,-0.00311114,0.01905000,0.00000000,0.01930238,10.03650761,-0.00127680,0.00000000,10.03650761,0.03382587,-0.10889041,0.00000000,0.11402330,-0.02000229,-8.38551998,0.03382587,-0.10889041,0.00000000,0.11402330,0.37256286,0.00407159,91.50644684,-7.29667950,0.01217875,0.22001764,0.27660611,0.24850222,-0.01049335,-0.00000000,-0.00000000,0.43218303,0.00000000
internalMesh,64,-0.02028889,0.02159000,0.00000000,0.02962713,10.00020123,-0.00122889,0.00000000,10.00020123,-0.00058604,0.00022722,0.00000000,0.00062854,-0.00002310,-0.01162777,-0.00058604,0.00022722,0.00000000,0.00062854,0.37498674,0.00696964,53.80294418,-6.85936975,0.02077979,0.24035285,0.25622216,0.25339898,0.03099581,-0.00000000,-0.00000000,0.43427074,0.00000000
internalMesh,65,-0.01954548,0.02159000,0.00000000,0.02912308,10.00111294,-0.00424306,0.00000000,10.00111389,0.00079047,0.01049937,0.00000000,0.01052909,-0.00004246,-0.65176195,0.00079047,0.01049937,0.00000000,0.01052909,0.37496760,0.00465543,80.54426575,-6.86353493,0.01388040,0.23847042,0.25850716,0.25295803,0.02047458,-0.00000000,-0.00000000,0.43370619,0.00000000
internalMesh,66,-0.01851252,0.02159000,0.00000000,0.02844014,10.00307083,-0.00760029,0.00000000,10.00307369,0.00581617,0.03281358,0.00000000,0.03332505,-0.00031220,-1.78143561,0.00581617,0.03281358,0.00000000,0.03332505,0.37493610,0.00343145,109.26457214,-6.87942696,0.01023147,0.23845758,0.25894526,0.25246930,0.01356857,-0.00000000,-0.00000000,0.43340456,0.00000000
internalMesh,67,-0.01707723,0.02159000,0.00000000,0.02752744,10.00623417,-0.01063338,0.00000000,10.00623989,0.02318311,0.06726561,0.00000000,0.07114857,0.00023746,-7.94151640,0.02318311,0.06726561,0.00000000,0.07114857,0.37490138,0.00267096,140.36231995,-6.90907764,0.00796431,0.23998861,0.25810742,0.25170705,0.01139622,-0.00000000,-0.00000000,0.43324390,0.00000000
internalMesh,68,-0.01508290,0.02159000,0.00000000,0.02633670,10.01055527,-0.01285674,0.00000000,10.01056385,0.06393313,0.08169614,0.00000000,0.10373863,-0.00054712,-6.72709036,0.06393313,0.08169614,0.00000000,0.10373863,0.37484226,0.00216390,173.22557068,-6.95483398,0.00645288,0.24141333,0.25716659,0.25110441,0.01354235,-0.00000000,-0.00000000,0.43318802,0.00000000
internalMesh,69,-0.01231178,0.02159000,0.00000000,0.02485373,10.01695251,-0.01396487,0.00000000,10.01696205,0.13250984,0.17361480,0.00000000,0.21840549,-0.00121141,-29.44756126,0.13250984,0.17361480,0.00000000,0.21840549,0.37483457,0.00177394,211.30746460,-7.02219629,0.00529003,0.24270315,0.25645587,0.25051033,0.01793633,-0.00000000,-0.00000000,0.43330309,0.00000000
internalMesh,70,-0.00846133,0.02159000,0.00000000,0.02318884,10.02496338,-0.01387710,0.00000000,10.02497292,0.40711185,-0.00515183,0.00000000,0.40714446,0.00100643,-19.95803070,0.40711185,-0.00515183,0.00000000,0.40714446,0.37493187,0.00150051,249.88223267,-7.12844324,0.00447407,0.24292554,0.25659436,0.25034398,0.02465049,-0.00000000,-0.00000000,0.43374330,0.00000000
internalMesh,71,-0.00311114,0.02159000,0.00000000,0.02181301,10.04011440,-0.01070296,0.00000000,10.04012012,0.30162182,-0.09430017,0.00000000,0.31601939,-0.00597414,191.29933167,0.30162182,-0.09430017,0.00000000,0.31601939,0.37545237,0.00124720,301.17175293,-7.30561256,0.00371619,0.24266146,0.25808242,0.25016072,0.03094922,-0.00000000,0.00000000,0.43477508,0.00000000
internalMesh,72,-0.02028889,0.02413000,0.00000000,0.03152611,9.99776268,-0.00161517,0.00000000,9.99776268,-0.00225840,-0.00015392,0.00000000,0.00226364,-0.00102309,12.97149372,-0.00225840,-0.00015392,0.00000000,0.00226364,0.37719247,0.00002967,2209.82495117,-6.61807871,0.00050741,0.25164810,0.25135159,0.25138500,0.11692940,-0.00000000,-0.00000000,0.45096707,0.00000000
internalMesh,73,-0.01954548,0.02413000,0.00000000,0.03105290,9.99651432,-0.00489740,0.00000000,9.99651527,0.00268144,0.00488933,0.00000000,0.00557635,0.00226801,15.57690430,0.00268144,0.00488933,0.00000000,0.00557635,0.38258252,0.00003010,2224.76928711,-6.67207479,0.00050759,0.25516084,0.25494793,0.25505617,0.11860037,-0.00000000,-0.00000000,0.45741141,0.00000000
internalMesh,74,-0.01851252,0.02413000,0.00000000,0.03041332,9.99465942,-0.00819138,0.00000000,9.99466324,0.00388054,0.01253906,0.00000000,0.01312580,-0.00375215,5.76916933,0.00388054,0.01253906,0.00000000,0.01312580,0.38965780,0.00003066,2244.23510742,-6.75013161,0.00050782,0.25994584,0.25958946,0.25978017,0.12079385,-0.00000000,-0.00000000,0.46587059,0.00000000
internalMesh,75,-0.01707723,0.02413000,0.00000000,0.02956161,9.98948479,-0.01109687,0.00000000,9.98949051,0.03581270,0.02748408,0.00000000,0.04514337,0.00682283,33.36361313,0.03581270,0.02748408,0.00000000,0.04514337,0.39990565,0.00003148,2272.12792969,-6.83223248,0.00050814,0.26688641,0.26632789,0.26659736,0.12397049,-0.00000000,-0.00000000,0.47812313,0.00000000
internalMesh,76,-0.01508290,0.02413000,0.00000000,0.02845612,9.97835159,-0.01348503,0.00000000,9.97836113,0.06102511,0.02325575,0.00000000,0.06530616,-0.01037506,-8.52633667,0.06102511,0.02325575,0.00000000,0.06530616,0.41333255,0.00003256,2308.17407227,-6.91273737,0.00050853,0.27592036,0.27520350,0.27554110,0.12813261,-0.00000000,-0.00000000,0.49417594,0.00000000
internalMesh,77,-0.01231178,0.02413000,0.00000000,0.02708942,9.96155357,-0.01537388,0.00000000,9.96156502,0.15433370,0.06055642,0.00000000,0.16578893,0.01271327,65.43490601,0.15433370,0.06055642,0.00000000,0.16578893,0.43283597,0.00003411,2359.53588867,-7.00153780,0.00050907,0.28897926,0.28814909,0.28854322,0.13417849,-0.00000000,-0.00000000,0.51749390,0.00000000
internalMesh,78,-0.00846133,0.02413000,0.00000000,0.02557051,9.93567085,-0.01674562,0.00000000,9.93568516,0.35072520,-0.03364331,0.00000000,0.35233513,-0.00051676,-2.54607344,0.35072520,-0.03364331,0.00000000,0.35233513,0.45822191,0.00003615,2424.77221680,-7.12208843,0.00050969,0.30592066,0.30504355,0.30547965,0.14204802,-0.00000000,-0.00000000,0.54784530,0.00000000
internalMesh,79,-0.00311114,0.02413000,0.00000000,0.02432974,9.90638351,-0.01702518,0.00000000,9.90639782,0.03343479,-0.03029677,0.00000000,0.04511961,-0.04911496,-62.36870956,0.03343479,-0.03029677,0.00000000,0.04511961,0.49483392,0.00003907,2515.90332031,-7.31034565,0.00051048,0.33031765,0.32946157,0.32988876,0.15339756,-0.00000000,-0.00000000,0.59161818,0.00000000
internalMesh,80,0.00273686,-0.02265731,0.00000000,0.02282201,-0.04840453,0.08208804,0.00000000,0.09529661,2.71573496,-1.62557495,0.00000000,3.16507673,-0.39817286,-1195.44055176,2.71573496,-1.62557495,0.00000000,3.16507673,0.09797861,0.00016859,486.82290649,-7.32642460,0.00108354,0.08089055,0.04908712,0.06597934,-0.00279965,-0.00000000,-0.00000000,0.11538604,0.00000000
internalMesh,81,0.00805699,-0.02264952,0.00000000,0.02403988,-0.37051818,0.25693941,0.00000000,0.45088977,8.85738659,-4.00974798,0.00000000,9.72272491,0.69020480,283.30953979,8.85738659,-4.00974798,0.00000000,9.72272491,0.22050139,0.00025272,723.30218506,-7.50705433,0.00111122,0.19684675,0.09713221,0.14702387,0.01349417,-0.00000000,-0.00000000,0.26454002,0.00000000
internalMesh,82,0.01307851,-0.02264216,0.00000000,0.02614795,-0.95866430,0.35829818,0.00000000,1.02343285,17.49094009,-7.41974831,0.00000000,18.99962234,-1.36911500,-1697.06762695,17.49094009,-7.41974831,0.00000000,18.99962234,0.34819508,0.00031100,915.70672607,-8.19392204,0.00112090,0.30991840,0.15640882,0.23006292,0.05082465,-0.00000000,-0.00000000,0.41955361,0.00000000
internalMesh,83,0.01781820,-0.02263522,0.00000000,0.02880697,-1.56577730,0.35880604,0.00000000,1.60636246,13.91671944,5.07496309,0.00000000,14.81318092,-1.94556808,-1999.87829590,13.91671944,5.07496309,0.00000000,14.81318092,0.45450523,0.00035485,1054.38610840,-9.26247501,0.00112654,0.38816553,0.21974693,0.30109778,0.09193434,-0.00000000,0.00000000,0.54596061,0.00000000
internalMesh,84,0.02229187,-0.02262867,0.00000000,0.03176451,-2.07354355,0.31051403,0.00000000,2.09666443,1.14219236,11.66440964,0.00000000,11.72019863,-1.15182543,-1590.85656738,1.14219236,11.66440964,0.00000000,11.72019863,0.54468429,0.00039260,1159.97473145,-10.40014648,0.00113080,0.44274715,0.28477061,0.36185080,0.12823828,0.00000000,0.00000000,0.65153694,0.00000000
internalMesh,85,0.02651445,-0.02262248,0.00000000,0.03485388,-2.45055461,0.23678827,0.00000000,2.46196795,-10.58211231,5.51285124,0.00000000,11.93200016,-0.34146830,-378.39352417,-10.58211231,5.51285124,0.00000000,11.93200016,0.62397069,0.00042641,1245.22998047,-11.30517769,0.00113431,0.48445135,0.34870481,0.41478518,0.15725555,-0.00000000,-0.00000000,0.74368286,0.00000000
internalMesh,86,0.03050004,-0.02261664,0.00000000,0.03797058,-2.71954346,0.16832460,0.00000000,2.72474766,-18.61384201,3.91849494,0.00000000,19.02182198,0.79648101,693.77056885,-18.61384201,3.91849494,0.00000000,19.02182198,0.69334310,0.00045583,1315.03930664,-11.93697739,0.00113745,0.51918423,0.40659457,0.46090743,0.17963973,-0.00000000,-0.00000000,0.82436490,0.00000000
internalMesh,87,0.03426193,-0.02261113,0.00000000,0.04105050,-2.90724087,0.12044371,0.00000000,2.90973473,-22.12395477,2.40842557,0.00000000,22.25465965,1.65584636,1599.93005371,-22.12395477,2.40842557,0.00000000,22.25465965,0.75497794,0.00048209,1373.55603027,-12.33433056,0.00114026,0.55019075,0.45771444,0.50205106,0.19731833,-0.00000000,-0.00000000,0.89621544,0.00000000
internalMesh,88,0.03781269,-0.02260593,0.00000000,0.04405482,-3.04116654,0.08140718,0.00000000,3.04225588,-21.33752251,1.06350505,0.00000000,21.36400986,1.89806294,1988.02612305,-21.33752251,1.06350505,0.00000000,21.36400986,0.81012815,0.00050521,1423.23461914,-12.54016781,0.00114276,0.57875043,0.50262040,0.53888535,0.21205243,-0.00000000,0.00000000,0.96069920,0.00000000
internalMesh,89,0.04116415,-0.02260102,0.00000000,0.04696055,-3.13424015,0.04969140,-0.00000000,3.13463402,-19.42103004,1.14859641,-0.00000000,19.45496559,1.98101377,2231.20874023,-19.42103004,1.14859641,-0.00000000,19.45496559,0.86015666,0.00052534,1466.10217285,-12.59551048,0.00114504,0.60515141,0.54279047,0.57237142,0.22438937,0.00000000,-0.00000000,1.01921022,0.00000000
internalMesh,90,0.04432751,-0.02259639,0.00000000,0.04975465,-3.19565177,0.02273452,-0.00000000,3.19573259,-19.29568100,1.31719136,-0.00000000,19.34058762,1.93160880,2277.14550781,-19.29568100,1.31719136,-0.00000000,19.34058762,0.90507120,0.00054231,1502.84326172,-12.49856091,0.00114714,0.62902957,0.57870144,0.60241091,0.23498730,0.00000000,-0.00000000,1.07177031,0.00000000
internalMesh,91,0.04731333,-0.02259201,0.00000000,0.05243043,-3.23065639,-0.00084622,0.00000000,3.23065639,-20.16971779,1.49885178,0.00000000,20.22533226,1.25175393,1538.99658203,-20.16971779,1.49885178,0.00000000,20.22533226,0.94531637,0.00055683,1534.50231934,-12.28069496,0.00114899,0.65008456,0.61126024,0.62928802,0.24404439,-0.00000000,-0.00000000,1.11884320,0.00000000
internalMesh,92,0.05013157,-0.02258788,0.00000000,0.05498533,-3.24410129,-0.02123601,0.00000000,3.24417090,-21.97205162,1.64321673,0.00000000,22.03341103,1.11956930,1158.47314453,-21.97205162,1.64321673,0.00000000,22.03341103,0.98148638,0.00056984,1561.90734863,-11.97229862,0.00115071,0.66847706,0.64105099,0.65344465,0.25142547,0.00000000,-0.00000000,1.16103947,0.00000000
internalMesh,93,0.05319245,-0.02258340,0.00000000,0.05778794,-3.23948503,-0.04113914,0.00000000,3.23974633,-24.44632530,1.26926744,0.00000000,24.47925377,0.43967199,488.81774902,-24.44632530,1.26926744,0.00000000,24.47925377,1.01856625,0.00058350,1589.22412109,-11.55160999,0.00115250,0.68701303,0.67201453,0.67810446,0.25780907,-0.00000000,-0.00000000,1.20411026,0.00000000
internalMesh,94,0.05659651,-0.02257841,0.00000000,0.06093398,-3.21305561,-0.05976349,0.00000000,3.21361136,-27.02047348,0.49181369,0.00000000,27.02494812,0.56381088,554.11614990,-27.02047348,0.49181369,0.00000000,27.02494812,1.05711603,0.00059806,1616.53930664,-11.00101566,0.00115460,0.70590281,0.70450521,0.70382422,0.26291230,0.00000000,-0.00000000,1.24864638,0.00000000
internalMesh,95,0.06003914,-0.02257337,0.00000000,0.06414246,-3.16496754,-0.07514992,0.00000000,3.16585970,-29.14845085,-0.04557101,0.00000000,29.14848709,0.65459192,754.40069580,-29.14845085,-0.04557101,0.00000000,29.14848709,1.09278691,0.00061192,1640.78576660,-10.38833332,0.00115675,0.72299552,0.73483664,0.72774196,0.26600990,-0.00000000,-0.00000000,1.28960347,0.00000000
internalMesh,96,0.06352075,-0.02256827,0.00000000,0.06741078,-3.09930515,-0.08839405,0.00000000,3.10056543,-29.51926231,-0.24185304,0.00000000,29.52025223,1.24584305,1488.38854980,-29.51926231,-0.24185304,0.00000000,29.52025223,1.12499297,0.00062487,1661.60437012,-9.72791004,0.00115899,0.73825663,0.76242393,0.74930656,0.26705825,-0.00000000,-0.00000000,1.32630825,0.00000000
internalMesh,97,0.06704180,-0.02256311,0.00000000,0.07073682,-3.01826596,-0.10044877,0.00000000,3.01993704,-29.24383545,-0.65481991,0.00000000,29.25116539,2.13180423,2290.35034180,-29.24383545,-0.65481991,0.00000000,29.25116539,1.15454268,0.00063680,1679.73791504,-9.02887344,0.00116131,0.75222474,0.78780901,0.76905197,0.26651466,-0.00000000,-0.00000000,1.35976326,0.00000000
internalMesh,98,0.07060274,-0.02255789,0.00000000,0.07411886,-2.92351532,-0.11173338,0.00000000,2.92564964,-29.57385826,-0.72593749,0.00000000,29.58276749,3.23595572,3207.78076172,-29.57385826,-0.72593749,0.00000000,29.58276749,1.18140769,0.00064747,1695.26184082,-8.28219223,0.00116367,0.76493365,0.81093085,0.78695029,0.26457021,-0.00000000,-0.00000000,1.38997138,0.00000000
internalMesh,99,0.07420401,-0.02255262,0.00000000,0.07755550,-2.81637859,-0.12193732,0.00000000,2.81901693,-29.37201309,-0.74525732,0.00000000,29.38146591,4.35777140,4199.94384766,-29.37201309,-0.74525732,0.00000000,29.38146591,1.20441449,0.00065675,1707.42553711,-7.49440193,0.00116603,0.77540851,0.83120733,0.80221468,0.26106361,0.00000000,0.00000000,1.41557992,0.00000000
internalMesh,100,0.07784606,-0.02254728,0.00000000,0.08104560,-2.69815230,-0.13081330,0.00000000,2.70132160,-29.21960449,-0.66727996,0.00000000,29.22722244,4.79084826,4655.93798828,-29.21960449,-0.66727996,0.00000000,29.22722244,1.22279525,0.00066467,1715.85095215,-6.66993141,0.00116834,0.78300369,0.84821403,0.81437403,0.25590831,-0.00000000,0.00000000,1.43570745,0.00000000
internalMesh,101,0.08152937,-0.02254189,0.00000000,0.08458826,-2.57017732,-0.13868693,-0.00000000,2.57391644,-28.35990143,-0.43533644,-0.00000000,28.36324310,4.92837000,4756.81250000,-28.35990143,-0.43533644,-0.00000000,28.36324310,1.23712099,0.00067156,1721.07543945,-5.81601143,0.00117063,0.78795493,0.86246336,0.82382327,0.24908820,-0.00000000,-0.00000000,1.45101535,0.00000000
internalMesh,102,0.08525439,-0.02253643,0.00000000,0.08818278,-2.43330240,-0.14538203,0.00000000,2.43764162,-27.18138504,-0.09761792,0.00000000,27.18156052,4.25722265,3971.51098633,-27.18138504,-0.09761792,0.00000000,27.18156052,1.24767554,0.00067742,1723.59741211,-4.94158411,0.00117280,0.79051661,0.87402219,0.83081341,0.24040098,-0.00000000,-0.00000000,1.46180534,0.00000000
internalMesh,103,0.08902161,-0.02253091,0.00000000,0.09182859,-2.28750920,-0.15149085,0.00000000,2.29252005,-26.55172157,0.34544516,0.00000000,26.55396843,3.42369604,3060.62060547,-26.55172157,0.34544516,0.00000000,26.55396843,1.25437725,0.00068231,1723.62133789,-4.04993439,0.00117488,0.79072356,0.88278019,0.83525020,0.22967604,-0.00000000,-0.00000000,1.46797097,0.00000000
internalMesh,104,0.09283150,-0.02252533,0.00000000,0.09552527,-2.13392520,-0.15690078,0.00000000,2.13968563,-26.19619560,0.50370514,0.00000000,26.20103836,2.94478250,2492.50439453,-26.19619560,0.50370514,0.00000000,26.20103836,1.25720525,0.00068607,1721.14038086,-3.14612269,0.00117701,0.78876799,0.88854909,0.83709329,0.21703744,-0.00000000,-0.00000000,1.46952534,0.00000000
internalMesh,105,0.09668454,-0.02251968,0.00000000,0.09927254,-1.97330201,-0.16182107,0.00000000,1.97992599,-25.91197586,0.48419142,0.00000000,25.91650009,2.44230294,1989.06579590,-25.91197586,0.48419142,0.00000000,25.91650009,1.25715888,0.00068810,1716.91040039,-2.23577261,0.00117919,0.78543758,0.89186996,0.83700818,0.20241244,0.00000000,-0.00000000,1.46761632,0.00000000
internalMesh,106,0.10058123,-0.02251398,0.00000000,0.10307018,-1.80652630,-0.16567175,0.00000000,1.81410706,-25.95837784,0.04629713,0.00000000,25.95841980,2.44716191,1917.93395996,-25.95837784,0.04629713,0.00000000,25.95841980,1.25506485,0.00068740,1711.36193848,-1.32737458,0.00118148,0.78159392,0.89295065,0.83558410,0.18577673,0.00000000,0.00000000,1.46320319,0.00000000
internalMesh,107,0.10452205,-0.02250820,0.00000000,0.10691809,-1.63359582,-0.16845378,0.00000000,1.64225817,-26.47609138,-0.11780221,0.00000000,26.47635269,2.40815306,1805.42382812,-26.47609138,-0.11780221,0.00000000,26.47635269,1.24935150,0.00068523,1703.39367676,-0.42205697,0.00118382,0.77583116,0.89110309,0.83176941,0.16801624,0.00000000,0.00000000,1.45466435,0.00000000
internalMesh,108,0.10850750,-0.02250237,0.00000000,0.11081622,-1.45550966,-0.16992058,0.00000000,1.46539462,-26.84411240,-0.22439407,0.00000000,26.84505081,2.22129202,1651.54125977,-26.84411240,-0.22439407,0.00000000,26.84505081,1.23989594,0.00068225,1693.01293945,0.47124940,0.00118613,0.76796967,0.88637203,0.82544893,0.14934751,-0.00000000,0.00000000,1.44190967,0.00000000
internalMesh,109,0.11253810,-0.02249646,0.00000000,0.11476460,-1.27384162,-0.17049174,0.00000000,1.28520036,-26.74778938,-0.30380669,0.00000000,26.74951553,2.28400850,1760.65734863,-26.74778938,-0.30380669,0.00000000,26.74951553,1.22752523,0.00067786,1680.64697266,1.34546459,0.00118855,0.75896931,0.87888598,0.81719643,0.13008624,0.00000000,-0.00000000,1.42590582,0.00000000
internalMesh,110,0.11661435,-0.02249049,0.00000000,0.11876333,-1.09003401,-0.17000574,0.00000000,1.10321176,-26.31729126,-0.44987881,0.00000000,26.32113647,2.50150347,2121.65942383,-26.31729126,-0.44987881,0.00000000,26.32113647,1.21237612,0.00067163,1666.35437012,2.19362640,0.00119104,0.74900419,0.86862081,0.80712444,0.11088136,-0.00000000,-0.00000000,1.40685964,0.00000000
internalMesh,111,0.12073677,-0.02248445,0.00000000,0.12281253,-0.90526271,-0.16847798,0.00000000,0.92080694,-25.78112984,-0.64638698,-0.00000000,25.78923225,2.97177935,2698.27856445,-25.78112984,-0.64638698,-0.00000000,25.78923225,1.19468439,0.00066511,1650.12768555,3.01271749,0.00119361,0.73747730,0.85653847,0.79535294,0.09183876,-0.00000000,-0.00000000,1.38511789,0.00000000
internalMesh,112,0.12490588,-0.02247834,0.00000000,0.12691239,-0.72056580,-0.16606313,-0.00000000,0.73945385,-25.27882957,-0.54397404,0.00000000,25.28468132,3.22642875,3016.35913086,-25.27882957,-0.54397404,0.00000000,25.28468132,1.17444360,0.00065839,1631.96447754,3.79939365,0.00119618,0.72432166,0.84269977,0.78186631,0.07290103,0.00000000,0.00000000,1.36066687,0.00000000
internalMesh,113,0.12912222,-0.02247217,0.00000000,0.13106314,-0.53690392,-0.16339211,0.00000000,0.56121546,-24.67181969,-0.41139746,-0.00000000,24.67524910,3.32785797,3088.53564453,-24.67181969,-0.41139746,-0.00000000,24.67524910,1.15242779,0.00065164,1612.47985840,4.55110121,0.00119870,0.71009552,0.82756239,0.76719648,0.05390973,-0.00000000,-0.00000000,1.33438826,0.00000000
internalMesh,114,0.13338631,-0.02246592,0.00000000,0.13526501,-0.35503405,-0.16039991,0.00000000,0.38958609,-24.09179306,-0.16967505,0.00000000,24.09239006,2.99226880,2752.48803711,-24.09179306,-0.16967505,0.00000000,24.09239006,1.12903035,0.00064466,1592.07788086,5.26582193,0.00120118,0.69521457,0.81121504,0.75163013,0.03491605,-0.00000000,0.00000000,1.30673647,0.00000000
internalMesh,115,0.13769870,-0.02245960,0.00000000,0.13951833,-0.17537111,-0.15707289,-0.00000000,0.23542923,-23.69876480,-0.31337920,0.00000000,23.70083618,2.69361520,2468.36547852,-23.69876480,-0.31337920,0.00000000,23.70083618,1.10496724,0.00063453,1571.27954102,5.94167805,0.00120364,0.68114984,0.79314142,0.73564184,0.01737202,0.00000000,0.00000000,1.27847922,0.00000000
internalMesh,116,0.14205993,-0.02245321,0.00000000,0.14382340,0.00152922,-0.15309565,-0.00000000,0.15310329,-23.23902130,-0.46275014,0.00000000,23.24362755,2.58728290,2256.80224609,-23.23902130,-0.46275014,0.00000000,23.24362755,1.08033025,0.00062552,1550.09387207,6.57817173,0.00120617,0.66642672,0.77498227,0.71924990,0.00016829,0.00000000,-0.00000000,1.24981701,0.00000000
internalMesh,117,0.14647056,-0.02244675,0.00000000,0.14818057,0.17516431,-0.14875324,0.00000000,0.22980440,-22.87121964,-0.56296188,-0.00000000,22.87814713,2.48174524,2133.07470703,-22.87121964,-0.56296188,-0.00000000,22.87814713,1.05517673,0.00061721,1528.54321289,7.17501402,0.00120873,0.65121102,0.75663888,0.70250219,-0.01674284,-0.00000000,0.00000000,1.22080624,0.00000000
internalMesh,118,0.15093115,-0.02244022,0.00000000,0.15259022,0.34517354,-0.14420740,0.00000000,0.37408629,-22.80675507,-0.84200615,0.00000000,22.82229233,2.33311939,2024.37622070,-22.80675507,-0.84200615,0.00000000,22.82229233,1.02974403,0.00060936,1506.71520996,7.73237371,0.00121134,0.63576138,0.73814595,0.68558222,-0.03335962,-0.00000000,0.00000000,1.19171631,0.00000000
internalMesh,119,0.15544226,-0.02243361,0.00000000,0.15705274,0.51121670,-0.13923374,0.00000000,0.52983820,-22.23079872,-0.85829842,0.00000000,22.24736214,2.02049494,1704.71057129,-22.23079872,-0.85829842,0.00000000,22.24736214,1.00456357,0.00059952,1484.93249512,8.25214005,0.00121395,0.62109065,0.71918094,0.66885501,-0.04847980,-0.00000000,-0.00000000,1.16305292,0.00000000
